,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
ENSMUSG00000031060,True,17168.0,0.5189072020403603,0.767265236514049,0.7452654677430575,2
ENSMUSG00000001924,True,15867.5,0.5597765373706314,1.0015083773326379,0.7678807058210086,2
ENSMUSG00000031065,True,15488.5,0.7544223428547625,1.6743760924410018,0.7681353054656685,2
ENSMUSG00000031066,True,7368.0,0.659406348103351,1.6494154264559546,0.9938578047839443,2
ENSMUSG00000001127,True,14128.5,2.2502463826016488,12.792697475268124,0.812211069761777,2
ENSMUSG00000037217,True,6298.5,3.049811177675701,28.625962360108346,1.0391919509022305,2
ENSMUSG00000001131,True,14649.0,0.008561736237602766,0.010194178026355093,0.7935533936344217,2
ENSMUSG00000001128,True,19485.0,0.0978987421943341,0.11195619757592995,0.6904383417610198,2
ENSMUSG00000009406,True,12347.0,0.28623563833211524,0.5391002384783954,0.8786675116628878,2
ENSMUSG00000001134,True,20188.0,0.06921102657997281,0.07442954109787127,0.6562196980774545,2
ENSMUSG00000054737,True,17836.0,0.6153702508037611,0.9159443985629461,0.7087194938856249,2
ENSMUSG00000037167,True,14371.5,0.0004928835426835965,0.0004978476003958598,0.7962927132235684,2
ENSMUSG00000031079,True,20103.0,0.04079241472937203,0.04499187885168208,0.6654137296887477,2
ENSMUSG00000062814,True,7696.0,7.088529221307906e-05,7.727060347649967e-05,0.9469840842484103,2
ENSMUSG00000095316,True,7880.5,1.585747772379398e-05,1.6803943340750256e-05,0.9422005464354979,2
ENSMUSG00000068122,True,13118.0,0.007679752793756225,0.010458080547084986,0.8274793141973733,2
ENSMUSG00000031089,True,10066.5,0.0006393877025496931,0.0007121127107335522,0.9526741034532316,2
ENSMUSG00000101818,True,4483.0,4.023539123947726e-06,6.390311411275424e-06,1.3283905883743918,2
ENSMUSG00000036782,True,2282.0,0.4457816269109444,1.6763347956752535,1.736099358688814,2
ENSMUSG00000036769,True,9254.0,0.4189539697657069,0.7026279671607825,0.9009910839532771,2
ENSMUSG00000068113,True,15479.5,0.0012897809679972433,0.0013629080862885697,0.7745219924725856,2
ENSMUSG00000090102,True,6853.0,1.0650544739861629e-06,1.0650534656829036e-06,0.9677282441603832,2
ENSMUSG00000084063,True,11711.5,0.00010615042924062089,0.00010613917388743759,0.8642670095984182,2
ENSMUSG00000081218,True,9867.5,1.6212495881789366e-05,1.621223495531258e-05,0.9045143877063649,2
ENSMUSG00000093923,True,9495.5,1.301733245983088e-05,1.301716454932977e-05,0.9083504930400196,2
ENSMUSG00000096620,True,10430.5,2.7809755709638697e-05,2.7808985618024352e-05,0.8899486965663546,2
ENSMUSG00000073267,True,8955.0,1.0177187195867778e-05,1.0177084825078528e-05,0.9165212192394471,2
ENSMUSG00000079655,True,6659.0,3.7868603519508012e-06,4.02352525977791e-06,0.9805295992473014,2
ENSMUSG00000082639,True,12139.0,0.00013029166398430725,0.00013027470348323187,0.8460513738356303,2
ENSMUSG00000083628,True,8736.0,6.863684387910827e-06,6.863638089986168e-06,0.9239940160724144,2
ENSMUSG00000095063,True,10565.5,3.171495544758796e-05,3.171395336219869e-05,0.8881955231567806,2
ENSMUSG00000071788,True,16614.0,0.0009338160949138679,0.0009369677324188817,0.7554670080459451,2
ENSMUSG00000080725,True,14045.0,2.3667877199692508e-07,2.366787439885012e-07,0.4931900650759654,2
ENSMUSG00000095546,True,6688.5,5.916969299923127e-07,5.916966499080741e-07,0.9740141844822898,2
ENSMUSG00000095293,True,6200.5,3.550181579953876e-07,3.5501807397011595e-07,0.9931902935114205,2
ENSMUSG00000094624,True,10586.0,3.384506439556029e-05,3.38439229122454e-05,0.8899636583007361,2
ENSMUSG00000096457,True,6366.5,2.3667877199692508e-07,2.366787439885012e-07,0.9906639377803311,2
ENSMUSG00000095887,True,13940.5,3.550181579953876e-07,3.5501807397011595e-07,0.49356439598313906,2
ENSMUSG00000073257,True,9195.5,9.230472107880077e-06,9.230387998583191e-06,0.920874774615505,2
ENSMUSG00000073255,True,7922.5,3.6685209659523384e-06,3.6685079420352386e-06,0.9413111262137746,2
ENSMUSG00000094759,True,12070.0,0.0001317117366162888,0.0001316944042193613,0.8516972434119976,2
ENSMUSG00000094391,True,21415.0,0.0,0.0,0.0,2
ENSMUSG00000095754,True,6771.0,9.467150879877003e-07,9.46714303751832e-07,0.9681687553259091,2
ENSMUSG00000118441,True,21425.5,0.0,0.0,0.0,2
ENSMUSG00000118465,True,21433.5,0.0,0.0,0.0,2
ENSMUSG00000096645,True,7338.0,1.6567514039784755e-06,1.6567488552119031e-06,0.9540072072628518,2
ENSMUSG00000118431,True,6379.0,2.3667877199692508e-07,2.366787439885012e-07,0.9906639377803311,2
ENSMUSG00000095770,True,21433.0,0.0,0.0,0.0,2
ENSMUSG00000118402,True,21436.0,0.0,0.0,0.0,2
ENSMUSG00000096194,True,21436.5,0.0,0.0,0.0,2
ENSMUSG00000118459,True,21423.5,0.0,0.0,0.0,2
ENSMUSG00000094601,True,21413.5,0.0,0.0,0.0,2
ENSMUSG00000099711,True,21415.5,0.0,0.0,0.0,2
ENSMUSG00000118409,True,21416.0,0.0,0.0,0.0,2
ENSMUSG00000101500,True,21417.0,0.0,0.0,0.0,2
ENSMUSG00000101294,True,21425.5,0.0,0.0,0.0,2
ENSMUSG00000095934,True,21445.5,0.0,0.0,0.0,2
ENSMUSG00000078324,True,21446.5,0.0,0.0,0.0,2
ENSMUSG00000096915,True,21447.5,0.0,0.0,0.0,2
ENSMUSG00000118429,True,21474.5,0.0,0.0,0.0,2
ENSMUSG00000095659,True,6583.0,7.100363159907752e-07,7.100358958644172e-07,0.9743885153894635,2
ENSMUSG00000118438,True,21474.0,0.0,0.0,0.0,2
ENSMUSG00000073247,True,8866.5,9.230472107880077e-06,9.230387998583191e-06,0.9187490195319866,2
ENSMUSG00000073245,True,8846.0,1.0532205353863166e-05,1.0532095672875287e-05,0.9177949918270165,2
ENSMUSG00000031093,True,2590.0,0.39123853054670904,1.1239704914597866,1.5455719683005666,2
ENSMUSG00000017057,True,4967.0,0.07313409556520784,0.132463906724224,1.0865800167462483,2
ENSMUSG00000036699,True,1736.0,0.6170097246573838,3.8933072083260845,2.0279611711413508,2
ENSMUSG00000016239,True,3760.0,0.13166783270408336,0.2628064296359594,1.2423358802737456,2
ENSMUSG00000079642,True,7186.0,1.2070617371843179e-05,1.3490545900483912e-05,0.9832576136257769,2
ENSMUSG00000091556,True,9107.5,0.0031307867959753247,0.004059416781370168,0.8993952766127113,2
ENSMUSG00000006373,True,4411.5,1.9252032360615137,12.077891405016763,1.1651623166938756,2
ENSMUSG00000059708,True,8933.0,0.4859505114154905,0.9065401590808471,0.9053027910884495,2
ENSMUSG00000037636,True,15567.0,0.019692620545232152,0.024088812110322735,0.7597457397619287,2
ENSMUSG00000016319,True,5148.5,0.8357904928977434,2.2727601783188143,1.1066081353448736,2
ENSMUSG00000006423,True,12640.0,0.4485589339609423,0.7504503739066376,0.8179475124292068,2
ENSMUSG00000016308,True,14364.0,0.32978382234323345,0.4851924448216281,0.7870221190502014,2
ENSMUSG00000044149,True,8988.0,0.1903949363996804,0.28899554596188154,0.9034819415981088,2
ENSMUSG00000050379,True,4068.5,0.6718005053565139,1.937463393368464,1.1884556331581173,2
ENSMUSG00000044400,True,8111.5,4.993922089135119e-05,5.4196951275146546e-05,0.9410936051090261,2
ENSMUSG00000079641,True,12559.5,3.1293421087510556,26.83676703141778,0.8425397405995161,2
ENSMUSG00000036572,True,17294.5,0.6396313633454639,1.0859350833680164,0.7424457535170331,2
ENSMUSG00000016409,True,16491.0,0.3437801765434296,0.46475411392782334,0.7551761515370432,2
ENSMUSG00000036551,True,13772.0,0.02495682979198776,0.03160476205455519,0.8187341122334519,2
ENSMUSG00000016427,True,7454.0,0.9466846747654987,3.3528857121667963,1.0637367181411408,2
ENSMUSG00000036537,True,20336.0,0.052638187267818125,0.057457940205226994,0.654824623164489,2
ENSMUSG00000073243,True,4495.5,9.467150879877003e-07,1.6567507037678787e-06,1.2266374098467967,2
ENSMUSG00000071773,True,9108.5,2.556130737566791e-05,2.627069342008166e-05,0.9343379242002103,2
ENSMUSG00000051827,True,8244.0,9.467150879877003e-06,9.703741173262917e-06,0.9351791996929572,2
ENSMUSG00000071772,True,8392.5,4.851914825936964e-06,4.85189185902939e-06,0.9316132147429625,2
ENSMUSG00000079639,True,9387.5,3.1833294833586424e-05,3.230564284195025e-05,0.9021416023054012,2
ENSMUSG00000095601,True,21593.5,0.0,0.0,0.0,2
ENSMUSG00000094945,True,11286.0,7.70389402849991e-05,7.774305080273455e-05,0.865943998179712,2
ENSMUSG00000079638,True,2369.0,5.325272369930814e-06,9.348784241682112e-06,1.6264575431537858,2
ENSMUSG00000071771,True,12075.5,0.0001541962199559967,0.00015511917692644385,0.8427342405791127,2
ENSMUSG00000079637,True,8798.5,7.2187025459062145e-06,7.21865129049053e-06,0.9227095312663277,2
ENSMUSG00000079636,True,7043.5,2.366787719969251e-06,2.3667823983687154e-06,0.9673004260414576,2
ENSMUSG00000079635,True,7536.0,2.567964676166637e-05,2.804577835629801e-05,0.9723714846611606,2
ENSMUSG00000095698,True,9947.5,1.727755035577553e-05,1.727725388660885e-05,0.9031315319154418,2
ENSMUSG00000079633,True,3559.0,3.384506439556029e-05,5.1358154112641226e-05,1.315949848700561,2
ENSMUSG00000096788,True,10970.5,6.721677124712672e-05,6.792229750666358e-05,0.8765209770004943,2
ENSMUSG00000059626,True,8946.0,7.337041931904677e-06,7.336988967975136e-06,0.922917997028302,2
ENSMUSG00000071770,True,8432.0,1.3135671845829342e-05,1.3608858454412303e-05,0.9396427566063488,2
ENSMUSG00000095741,True,6343.0,1.6212495881789366e-05,1.8815701755371422e-05,1.0469471216372925,2
ENSMUSG00000095510,True,6361.5,2.3667877199692508e-07,2.366787439885012e-07,0.9906639377803311,2
ENSMUSG00000079630,True,8089.5,1.1833938599846254e-05,1.2070478758153438e-05,0.9341558930255365,2
ENSMUSG00000080933,True,6773.0,2.1301089479723257e-06,2.1301046626834733e-06,0.9767738772744321,2
ENSMUSG00000079629,True,7817.5,3.1951634219584886e-06,3.19515359100171e-06,0.9442353796591756,2
ENSMUSG00000079628,True,4390.5,1.0887223511858553e-05,1.3963930668665765e-05,1.1709263282682028,2
ENSMUSG00000071769,True,8675.0,5.916969299923127e-06,5.916934989603884e-06,0.9266504285251915,2
ENSMUSG00000079627,True,7356.0,1.680419281178168e-05,1.77506276194717e-05,0.9536496468868252,2
ENSMUSG00000095180,True,4971.0,0.00018638453294757848,0.00024764962500736456,1.0868178876593322,2
ENSMUSG00000006200,True,5871.0,2.4851271059677132e-06,2.7218000242040494e-06,1.029163355005963,2
ENSMUSG00000071767,True,5941.5,1.6922532197780144e-05,2.0709108628338158e-05,1.057873180877153,2
ENSMUSG00000064137,True,17771.0,0.0020666790370771496,0.0021374352985006617,0.733201351430294,2
ENSMUSG00000079626,True,6569.5,1.6567514039784757e-05,1.7987314317852577e-05,0.9799554635037576,2
ENSMUSG00000068048,True,5999.5,9.585490265875466e-06,1.3135581518662356e-05,1.12708096877811,2
ENSMUSG00000068173,True,11383.0,7.987908554896221e-05,8.034607193275274e-05,0.8703664621842062,2
ENSMUSG00000098348,True,9391.0,1.0887223511858553e-05,1.0887106268596229e-05,0.916438640036791,2
ENSMUSG00000053909,True,8182.0,5.680290527926201e-06,5.680258934424075e-06,0.9341041586623415,2
ENSMUSG00000051038,True,7828.0,2.9584846499615635e-06,2.958476247434402e-06,0.9440763880111338,2
ENSMUSG00000071766,True,11424.0,0.00013478856065224883,0.00013761055424487773,0.8665202439242692,2
ENSMUSG00000050197,True,9481.0,7.017525589708828e-05,7.301048523452717e-05,0.9225100435905156,2
ENSMUSG00000048047,True,17651.0,0.16138036740119135,0.2127920278452675,0.735687093371904,2
ENSMUSG00000036502,True,1323.0,0.4132846848006786,2.2430217672204864,2.3839662056800695,2
ENSMUSG00000016327,True,10806.0,0.0010734565703920537,0.0012384529058831338,0.8567775038549799,2
ENSMUSG00000016534,True,16311.0,0.7455102036952184,1.263955872791322,0.7449888125172262,2
ENSMUSG00000031095,True,12260.5,0.17632024152595324,0.2357269903956264,0.8352731845862797,2
ENSMUSG00000000355,True,14266.5,0.6664596121876314,1.1442313604105863,0.7898357169899575,2
ENSMUSG00000048970,True,17352.5,0.17141034040087705,0.1986578054954195,0.7322696708129601,2
ENSMUSG00000051361,True,6445.5,0.008431562913004457,0.013460900789336976,1.0014738096027203,2
ENSMUSG00000079619,True,4727.0,6.863684387910827e-06,1.04138200900664e-05,1.3254346610630814,2
ENSMUSG00000095240,True,7118.0,7.100363159907752e-07,7.100358958644172e-07,0.961046994504781,2
ENSMUSG00000001986,True,2581.0,5.549724316566378,109.55456749703859,1.5318722927319017,2
ENSMUSG00000037475,True,20439.5,1.3247087194353033,2.959936813037359,0.6479499189801778,2
ENSMUSG00000025860,True,18655.5,1.1556489542585138,2.925018696564723,0.7088883696387654,2
ENSMUSG00000025862,True,19664.5,1.0362131538487755,1.9768179478004415,0.6596579551746093,2
ENSMUSG00000105993,True,4727.0,0.0007290889571365277,0.0011330415418552948,1.1214346203633654,2
ENSMUSG00000005696,True,16500.0,0.023037009932934702,0.027978085946991,0.7425488929400959,2
ENSMUSG00000016150,True,2823.0,5.575032140977237,110.54281507318173,1.5461531279529104,2
ENSMUSG00000078320,True,7163.0,1.3017332459830878e-06,1.3017317055197749e-06,0.9573849258412208,2
ENSMUSG00000050926,True,19534.5,0.013673169337034358,0.015217284116504711,0.6835545897063773,2
ENSMUSG00000045284,True,6610.5,0.5152989158218813,1.6970722188865361,1.0439201325140153,2
ENSMUSG00000037086,True,3558.0,0.00043324049214037136,0.0017567973744934658,2.569167132892824,2
ENSMUSG00000046615,True,4869.5,1.4200726319815504e-06,1.656749583430924e-06,1.1503387994726004,2
ENSMUSG00000031099,True,4567.5,0.6106373854001386,1.4979935363246035,1.1234938148087519,2
ENSMUSG00000001173,True,15949.5,1.1773107421867604,2.9767089196930807,0.7709898665688896,2
ENSMUSG00000037010,True,9393.0,0.060788457460304236,0.1175161419036441,0.9787312221477972,2
ENSMUSG00000037005,True,11310.0,0.0022077395851873172,0.002626757462606672,0.8480199097817234,2
ENSMUSG00000031101,True,8206.0,0.006841436583343116,0.009930862911762683,0.9351755965743491,2
ENSMUSG00000036985,True,7547.5,0.39321479829288336,0.838203517762538,1.0266019078869122,2
ENSMUSG00000063785,True,15377.0,0.2897693707374153,0.3791828718547894,0.7747796256988895,2
ENSMUSG00000036959,True,8820.5,0.2932036980584767,0.47056864381056146,0.9106272085596283,2
ENSMUSG00000031103,True,4845.5,0.018285801924482432,0.03354525291397506,1.0995944472060237,2
ENSMUSG00000036932,True,10430.5,0.45493659849055745,0.752268412081933,0.8708879676324257,2
ENSMUSG00000031104,True,8394.0,0.2040411243567071,0.30307627782124297,0.9228707610364557,2
ENSMUSG00000036916,True,17108.0,0.8255399352825565,1.4382871113235638,0.7233063150718138,2
ENSMUSG00000031105,True,10487.5,0.379539735525673,0.5889014502216277,0.8593203721099717,2
ENSMUSG00000051209,True,17028.5,0.002046561341457411,0.0021476952358286303,0.7478597694947665,2
ENSMUSG00000031107,True,18184.5,0.09032987340525843,0.10607519257918302,0.7143186502462635,2
ENSMUSG00000079606,True,2528.0,0.0005898034998163373,0.001201033720617589,1.5930635904386314,2
ENSMUSG00000031109,True,2240.5,0.5536215875654653,1.9617230201383007,1.7188131905234738,2
ENSMUSG00000036198,True,1409.5,0.06282756342044374,0.6212092154564572,3.6529175914554557,2
ENSMUSG00000071764,True,6225.5,3.0176543429607947e-05,3.490921237690784e-05,1.018779743684092,2
ENSMUSG00000067971,True,11482.0,7.195034668706522e-05,7.194517834862507e-05,0.8660626161600433,2
ENSMUSG00000031111,True,6353.5,0.030219500626725387,0.05725663208451629,1.0221743048060885,2
ENSMUSG00000056281,True,19162.5,0.0035679324878536453,0.0036751989179389885,0.7009755344592723,2
ENSMUSG00000050504,True,4120.0,1.8460944215760154e-05,2.4377575594049275e-05,1.1875977664973483,2
ENSMUSG00000048173,True,6003.0,3.124159790359411e-05,3.715759556328471e-05,1.0399143241553097,2
ENSMUSG00000031112,True,6255.5,0.07269209795850358,0.13075125879054364,1.0063775864696933,2
ENSMUSG00000036131,True,2209.5,0.041311096258203284,0.11595565507984583,1.7077304637150101,2
ENSMUSG00000050029,True,16485.5,0.17846561625471938,0.24045430472487023,0.7579827273187647,2
ENSMUSG00000036109,True,1835.5,0.0089593565745576,0.031513154557184835,1.9343377784097897,2
ENSMUSG00000062184,True,1416.0,1.3352882605435659,10.97849269958702,2.194608423551566,2
ENSMUSG00000055780,True,7688.5,0.009472357812860936,0.016186912182014915,1.0403692305494154,2
ENSMUSG00000031118,True,8290.0,2.3667877199692508e-05,2.485071383208421e-05,0.9293392802649479,2
ENSMUSG00000031119,True,1635.5,0.13034065649011062,0.4670992180218364,2.0552291328540613,2
ENSMUSG00000055653,True,556.0,0.14503201790427575,0.9300975744017247,3.8205033218197255,2
ENSMUSG00000073207,True,16107.0,0.049303265030995455,0.05966968135142607,0.7356980546325704,2
ENSMUSG00000025626,True,12965.0,0.726753292675076,1.348591056259188,0.8216595785922877,2
ENSMUSG00000025630,True,7052.0,0.986529901049339,2.9408305073904546,0.9705071705077624,2
ENSMUSG00000061082,True,8185.5,0.0035674591303096518,0.004928179862759157,0.9463093734398502,2
ENSMUSG00000036022,True,13181.0,0.05256529020604307,0.0774349096233822,0.8185633503431305,2
ENSMUSG00000036013,True,8257.5,0.0007906254378557282,0.000979816840365201,0.9993482486590282,2
ENSMUSG00000023074,True,14779.5,0.18765573463197396,0.2467765140376237,0.7828481088620719,2
ENSMUSG00000060967,True,10757.5,0.0006197433644739483,0.0006870494927322745,0.8654786087484191,2
ENSMUSG00000079593,True,20161.0,0.0256695879138565,0.028777879589620952,0.6645608134459792,2
ENSMUSG00000051851,True,19938.0,0.0071332615092153245,0.007371600421187383,0.6748194535897007,2
ENSMUSG00000067925,True,6481.0,1.56789154242609,8.519402334709394,1.1146501287842498,2
ENSMUSG00000067924,True,9612.0,0.8564965719446664,2.66937268313557,0.8917958748644791,2
ENSMUSG00000055555,True,17931.0,0.004487666195833696,0.004827516031441074,0.7225585458259929,2
ENSMUSG00000054727,True,9405.0,0.0008806817106005582,0.0011272355604583226,0.9527605380093693,2
ENSMUSG00000059334,True,10803.0,8.236421265492992e-05,8.425086893757517e-05,0.8716392632918507,2
ENSMUSG00000054626,True,12166.5,0.006683690181807166,0.008990423131071386,0.8422601001380747,2
ENSMUSG00000096468,True,14224.0,1.1833938599846254e-06,1.1833925996055512e-06,0.49006821649967264,2
ENSMUSG00000094714,True,14055.0,5.916969299923127e-07,5.916966499080741e-07,0.492905929317668,2
ENSMUSG00000067909,True,1553.0,2.1537768251720182e-05,6.839970932602968e-05,2.1296878069565928,2
ENSMUSG00000031125,True,6330.5,0.0009518036815856342,0.0012933720874737636,0.9940011194119165,2
ENSMUSG00000073177,True,9752.0,0.00010473035660863934,0.00010992633415359122,0.915146699226772,2
ENSMUSG00000073176,True,17041.0,0.11012024228332531,0.12865528798120449,0.7298804649027786,2
ENSMUSG00000054850,True,14304.5,0.14077665192315703,0.20990580705584008,0.8110852026206172,2
ENSMUSG00000058932,True,9755.5,1.5147441407803205e-05,1.5147213755333979e-05,0.9049982315365972,2
ENSMUSG00000035967,True,7707.0,0.6225371206986,1.2702667455938372,0.9466221303365259,2
ENSMUSG00000064016,True,13609.0,0.0004520564545141269,0.00045942587454813656,0.8040246617653781,2
ENSMUSG00000061273,True,16982.5,0.21738897872163168,0.30920586045634246,0.7487474740733362,2
ENSMUSG00000060681,True,10402.5,0.5738314695668968,1.235910285180569,0.8636950921628235,2
ENSMUSG00000023092,True,5878.5,0.5021759062903537,1.1711143928533227,1.0328325405605918,2
ENSMUSG00000067878,True,10719.5,0.003423795115707518,0.004261750038515019,0.8547997537032257,2
ENSMUSG00000053852,True,8361.0,0.005137231085579257,0.00763572998562341,0.923957210261078,2
ENSMUSG00000031130,True,2806.5,0.0037024843697338974,0.012486364090752135,1.666992123200048,2
ENSMUSG00000067873,True,11245.5,0.4174006469850911,0.7160315598620663,0.8490596204787417,2
ENSMUSG00000031131,True,12517.5,0.00023135349962699424,0.0002331934329571477,0.848579387570837,2
ENSMUSG00000031132,True,13994.5,0.0008933440249023936,0.0009280478869797208,0.8303867563200025,2
ENSMUSG00000031133,True,3580.0,0.1610074799959102,0.3315783773134855,1.275491449351741,2
ENSMUSG00000031134,True,17472.5,0.39657942371559163,0.5400576441781115,0.7391446574116374,2
ENSMUSG00000079584,True,12505.0,0.00042815189854243744,0.0004502164423402603,0.8458895184962645,2
ENSMUSG00000036357,True,996.5,0.09728041890249213,0.8337125543977089,3.56081780665879,2
ENSMUSG00000067860,True,6482.5,0.04654441892521329,0.11407545094817285,1.1580770170872192,2
ENSMUSG00000046180,True,5415.5,0.00018520113908759386,0.0002362894823393626,1.086213365963411,2
ENSMUSG00000031137,True,780.5,2.7516491776832748,56.558897698909284,3.160916854062032,2
ENSMUSG00000031138,True,7474.5,0.0012910827012432263,0.0017843113301016544,0.9573003773399575,2
ENSMUSG00000031139,True,3257.5,0.13583207735798328,0.2936494577074646,1.3474723589254594,2
ENSMUSG00000062949,True,3170.5,0.6188960544701994,1.7654120984391595,1.3679779732255488,2
ENSMUSG00000079583,True,6473.5,4.7335754399385015e-07,4.73357375943307e-07,0.9830216178807373,2
ENSMUSG00000045179,True,10728.5,0.01904494908566257,0.03252818768994496,0.8968246244403644,2
ENSMUSG00000090546,True,14115.5,0.052392396363099315,0.07574885046386856,0.8051141619288282,2
ENSMUSG00000057615,True,14246.0,0.01107988003226405,0.014289555091468568,0.797556857066634,2
ENSMUSG00000045330,True,6359.0,2.3076180269700193e-05,2.5205759690410805e-05,0.9940742033277163,2
ENSMUSG00000031194,True,3797.0,5.680290527926201e-06,7.100331734456169e-06,1.290518451668953,2
ENSMUSG00000079579,True,11965.0,0.00019159146593151084,0.00019581499971026457,0.8470157030243859,2
ENSMUSG00000031179,True,8206.5,6.804514694911595e-05,7.20640644590575e-05,0.945756798997589,2
ENSMUSG00000046699,True,4284.0,0.5765188386835358,1.9178824603747069,1.1914084950109678,2
ENSMUSG00000031181,True,4704.5,1.0650544739861629e-06,2.4851262657149975e-06,1.1491962088531666,2
ENSMUSG00000031182,True,13049.5,0.0005423494060309538,0.000572350213699911,0.8244481881563483,2
ENSMUSG00000036790,True,7445.5,0.23762158188517482,0.386750046843086,0.954055406721887,2
ENSMUSG00000079578,True,14186.0,3.550181579953876e-07,3.5501807397011595e-07,0.4808241194063244,2
ENSMUSG00000079577,True,6449.5,4.7335754399385015e-07,4.73357375943307e-07,0.9830216178807373,2
ENSMUSG00000025288,True,4383.5,1.6567514039784755e-06,2.3667852552279505e-06,1.2808946990765064,2
ENSMUSG00000000838,True,16968.5,0.7172479181735215,1.3415121719558316,0.7493811190346977,2
ENSMUSG00000062170,True,8074.0,0.0011463536321671066,0.001438047995427034,0.9334004418240034,2
ENSMUSG00000071748,True,20090.5,0.006516949986935331,0.006593292873591803,0.6638962976723648,2
ENSMUSG00000056815,True,5661.5,1.538412017980013e-06,1.7750886333283001e-06,1.0322852035822558,2
ENSMUSG00000031189,True,1821.0,1.4653555530520201,10.102077633360366,1.9031336839947155,2
ENSMUSG00000059690,True,7729.0,2.2839501497703268e-05,2.3312340157636477e-05,0.9462941214932215,2
ENSMUSG00000035847,True,7511.5,1.6543766875196444,12.386232317485847,0.9482727270295042,2
ENSMUSG00000045237,True,20564.0,0.04876777930935241,0.052721829794433406,0.6469679690112956,2
ENSMUSG00000073139,True,15673.5,0.23675723100984206,0.37397635743707586,0.7796499445140157,2
ENSMUSG00000059401,True,4621.5,0.6636626607995577,1.6947877200731403,1.1157509537580017,2
ENSMUSG00000031337,True,10280.0,0.4652308233391777,0.777700088313672,0.8786289206675251,2
ENSMUSG00000015214,True,16268.5,0.6105556128844136,1.0009629493010412,0.7642807494326821,2
ENSMUSG00000035776,True,6010.0,0.8232011939970689,2.2982454571491537,0.9970801090746393,2
ENSMUSG00000015217,True,6185.5,0.27304032343574264,0.5018232691174084,0.9942155354104731,2
ENSMUSG00000056380,True,1460.0,0.006518961756497306,0.07765453793774423,4.317925875778188,2
ENSMUSG00000073131,True,14231.5,0.5556435343146351,1.0937348924353616,0.7873809885143894,2
ENSMUSG00000073130,True,17228.5,0.009838144854982182,0.01163573402882358,0.738090375889318,2
ENSMUSG00000033361,True,8774.0,0.32662143893119655,0.6692589815986186,0.9252964545821691,2
ENSMUSG00000053593,True,17311.5,0.008326714217009819,0.00963011806456249,0.7354900905881404,2
ENSMUSG00000005864,True,16581.5,0.0029402603845178,0.0032092398327208996,0.7502716010032597,2
ENSMUSG00000033343,True,21514.0,0.0,0.0,0.0,2
ENSMUSG00000031340,True,4461.5,0.02565952906604663,0.10457134976057089,1.6008666690832958,2
ENSMUSG00000043453,True,6784.0,1.491076263580628e-05,1.5857257269489686e-05,0.9673468497315224,2
ENSMUSG00000031343,True,2713.0,1.0700111191687085,4.855039029133533,1.506377888301939,2
ENSMUSG00000031344,True,2899.0,0.07888160286438117,0.43875288864665835,2.1742721560750704,2
ENSMUSG00000031347,True,7133.0,0.3354221023891302,0.6367115219868605,0.9675906388907461,2
ENSMUSG00000031349,True,7589.0,0.23463114560099368,0.36722662876851486,0.9536155529531261,2
ENSMUSG00000031351,True,10702.0,0.006108087408310644,0.008791638879796879,0.895600567622433,2
ENSMUSG00000050424,True,14915.0,0.0009568922751835681,0.0009990522870879366,0.7809495258884589,2
ENSMUSG00000046287,True,5142.0,0.1945345664612926,0.33721125183219275,1.0629722837483744,2
ENSMUSG00000079845,True,6399.5,0.004236550018744959,0.006410957886359968,1.0000163639852822,2
ENSMUSG00000057836,True,10068.0,0.012836509878025228,0.01961399795349887,0.891510527988888,2
ENSMUSG00000058328,True,3549.0,0.040437396571376634,0.08305050317673654,2.1113512311211915,2
ENSMUSG00000067771,True,11452.0,0.00012165288880641949,0.0001228214977756698,0.8628734668597138,2
ENSMUSG00000071745,True,11287.0,9.668327836074389e-05,9.738397854478032e-05,0.8681655498408207,2
ENSMUSG00000072479,True,9025.0,3.0058204043609485e-05,3.171405570497951e-05,0.9262206404374058,2
ENSMUSG00000079566,True,6035.0,1.8934301759754006e-06,2.1301056149698853e-06,1.0549759292547674,2
ENSMUSG00000073125,True,10082.5,0.02338208758250622,0.03402861875376666,0.8711418960473992,2
ENSMUSG00000067768,True,5753.5,0.004480920850831784,0.006948573593909978,1.0137193744023203,2
ENSMUSG00000078317,True,18062.5,0.1176030783387801,0.14903648037023237,0.726676870449904,2
ENSMUSG00000031362,True,14003.5,0.0015019634870924864,0.0017198190542553988,0.8008010860183772,2
ENSMUSG00000058147,True,4669.0,0.00021147248277925254,0.00030302248279058427,1.139333076435285,2
ENSMUSG00000067764,True,6142.5,3.4791779483547986e-05,4.449440393294272e-05,1.0784705247692932,2
ENSMUSG00000109368,True,10358.5,4.591568176740346e-05,4.686029415097744e-05,0.8876200736804106,2
ENSMUSG00000031365,True,17699.5,0.1436182172597521,0.1872706880639379,0.7344755734662831,2
ENSMUSG00000096966,True,12091.0,0.0006050692806101389,0.0006506189305370492,0.837023505775758,2
ENSMUSG00000031374,True,14655.0,0.042720755024216975,0.06112108380840658,0.7918822232162668,2
ENSMUSG00000031372,True,10535.0,4.378557281943114e-05,4.44936972243916e-05,0.8882338612052179,2
ENSMUSG00000031371,True,20084.5,0.060285278391038775,0.06756044291184132,0.6676285534359844,2
ENSMUSG00000031375,True,1073.5,0.029340120649370815,0.22139356775743171,3.3560214778215975,2
