target_cluster,source,auroc,type,source_label,Comparison
off-target cluster"
572,Zeng,0.4054968969130327,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1854,Zeng,0.15477167076838946,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1410,Zeng,0.1980074719800746,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3369,Zeng,0.3131782945736435,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4605,Zeng,0.02310739436619718,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4473,Zeng,0.06493506493506475,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1366,Zeng,0.8614541293946327,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1233,Zeng,0.3613792370912279,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3465,Zeng,0.32240993283126396,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3123,Zeng,0.04721894654088051,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3194,Zeng,0.12366603892027624,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4890,Zeng,0.4611834659839335,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
34178,Zeng,0.42780748663101614,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1209,Zeng,0.7139483892730646,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3607,Zeng,0.4487612557799951,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
484,Zeng,0.11143319976127555,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1737,Zeng,0.1671122994652411,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2628,Zeng,0.46511627906976744,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
179,Zeng,0.20072538860103625,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
368,Zeng,0.4341301460823373,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
14918,Zeng,0.4686133939499912,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2561,Zeng,0.15803287746926373,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
710,Zeng,0.21252333007777544,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2519,Zeng,0.3263368315842079,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
805,Zeng,0.3033625730994152,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1999,Zeng,0.41395908543922944,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2250,Zeng,0.6518,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4140,Zeng,0.02851592851592859,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3591,Zeng,0.1909722222222222,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
855,Zeng,0.0725446758233644,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2109,Zeng,0.25511526971422127,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4324,Zeng,0.06712433257055675,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1542,Zeng,0.16364296081277208,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3823,Zeng,0.5174291938997821,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2120,Zeng,0.27543783470835137,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1580,Zeng,0.00262743037309511,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3604,Zeng,0.39399901255255165,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
34337,Zeng,0.5368421052631579,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2384,Zeng,0.3859307359307359,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3503,Zeng,0.2186761229314421,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4151,Zeng,0.2454545454545455,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24678,Zeng,0.01387874360847333,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2943,Zeng,0.00948366701791358,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2002,Zeng,0.09739159891598916,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5265,Zeng,0.5124708527648235,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
997,Zeng,0.4559440559440558,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4328,Zeng,0.4890852390852391,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3523,Zeng,0.02473269251539051,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1933,Zeng,0.24529309993893747,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2046,Zeng,0.24336946532046225,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3434,Zeng,0.2216358839050132,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1502,Zeng,0.3281186509548966,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3394,Zeng,0.04734631538755252,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2966,Zeng,0.2258064516129032,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
404,Zeng,0.01101101101101078,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3581,Zeng,0.3351063829787234,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2195,Zeng,0.04338641533961637,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4472,Zeng,0.09155107187894072,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
37,Zeng,0.5145024542614907,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2716,Zeng,0.28755980861244007,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3571,Zeng,0.4524524524524517,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3068,Zeng,0.0648476257973071,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4214,Zeng,0.5833766233766234,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1137,Zeng,0.02299753404548551,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2972,Zeng,0.5149413477181263,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2918,Zeng,0.31394692264257484,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
239,Zeng,0.18082788671023944,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4722,Zeng,0.30129354975135264,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3309,Zeng,0.1727272727272726,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4156,Zeng,0.07726190476190477,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
714,Zeng,0.2297236257445086,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
857,Zeng,0.5545163672163419,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1324,Zeng,0.11952062822315986,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3809,Zeng,0.1870748299319728,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3435,Zeng,0.28674402250351616,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3695,Zeng,0.30459770114942525,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1472,Zeng,0.6848112379280067,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3337,Zeng,0.25340297562519787,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2592,Zeng,0.1296121783254802,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4667,Zeng,0.06721497447532583,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
749,Zeng,0.6276670692431562,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4770,Zeng,0.27407657277787134,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3726,Zeng,0.40625,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2344,Zeng,0.2863157894736844,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1983,Zeng,0.3175117723201205,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1780,Zeng,0.1530673019654556,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3863,Zeng,4.0040040040041e-4,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1133,Zeng,0.07532404853833424,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3932,Zeng,0.00264957264957265,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
520,Zeng,0.12587412587412616,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
817,Zeng,0.6681673728813555,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1221,Zeng,0.1366219008264462,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3410,Zeng,0.03124278124278134,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4231,Zeng,0.20915926179084077,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4038,Zeng,0.00506329113924043,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2599,Zeng,0.2265060240963855,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4069,Zeng,0.1758620689655173,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2318,Zeng,0.1464088128250412,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
34314,Zeng,0.11867563705261806,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4430,Zeng,0.6857142857142857,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4527,Zeng,0.48749999999999993,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4992,Zeng,0.6411101128082259,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5102,Zeng,0.3905575905575908,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1595,Zeng,0.17419232949178162,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5048,Zeng,0.01046194749086087,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
399,Zeng,0.5417929743223979,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2688,Zeng,0.0958366064414768,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4808,Zeng,0.15947733858181615,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24395,Zeng,0.3507936507936508,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
530,Zeng,0.548489932885906,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1401,Zeng,0.6957816804407714,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
811,Zeng,0.0087719298245614,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
499,Zeng,0.4575129667380603,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
14877,Zeng,0.822398190045249,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
34182,Zeng,0.4257352941176471,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3090,Zeng,0.5328801331853497,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3296,Zeng,0.2309727309727309,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1006,Zeng,0.6153535353535353,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1988,Zeng,0.16758602574205414,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24414,Zeng,0.02497096399535424,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3654,Zeng,0.4179748459280028,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2052,Zeng,0.5058169909655058,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1407,Zeng,0.06859133897461496,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
650,Zeng,0.4231686274509804,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2766,Zeng,0.3137276785714286,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2939,Zeng,0.38832497739787947,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2354,Zeng,0.0772804054054054,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
105,Zeng,0.07373643157784278,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4416,Zeng,0.16530278232405893,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1683,Zeng,0.5361814116389971,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4656,Zeng,0.13516091954022988,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
670,Zeng,0.5752199829690604,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1719,Zeng,0.5219435736677117,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2523,Zeng,0.24243372480760392,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
497,Zeng,0.21991099243435505,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1678,Zeng,0.10449631449631432,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2531,Zeng,0.01308139534883778,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1611,Zeng,0.3475609756097562,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3902,Zeng,0.0580784677170219,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3800,Zeng,0.463768115942029,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4480,Zeng,0.04074082186051177,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1104,Zeng,0.06699875466998752,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2724,Zeng,0.5702415158810281,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3981,Zeng,0.14506769825918767,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3476,Zeng,0.4456929693099629,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
415,Zeng,0.29776227704695474,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4138,Zeng,0.05354432980126161,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1706,Zeng,0.3893048128342245,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2868,Zeng,0.6899190418099146,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4036,Zeng,0.17094430992736076,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4252,Zeng,0.0711835334476844,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4534,Zeng,0.2328767123287671,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4840,Zeng,0.5761825831952059,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
534,Zeng,0.0682020880331567,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4547,Zeng,0.02332383665717012,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3299,Zeng,0.00199936862043564,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1008,Zeng,0.5576787372330549,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4019,Zeng,0.10347903657448698,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1423,Zeng,0.2827845982142857,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5258,Zeng,0.7179434991451601,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4891,Zeng,0.4616440445325607,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4764,Zeng,0.1999158249158248,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4792,Zeng,0.44389886242445814,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1224,Zeng,0.35411733754275204,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2217,Zeng,0.1622222222222217,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4216,Zeng,0.751735476799414,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4235,Zeng,0.0718171296296296,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3151,Zeng,0.2530904359141185,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3037,Zeng,0.10261824324324324,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2417,Zeng,0.4556068931068932,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4059,Zeng,0.03816993464052288,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
161,Zeng,0.00921434862047656,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2273,Zeng,0.2725340136054421,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3587,Zeng,0.7923416789396173,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2909,Zeng,0.5004118810016945,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4732,Zeng,0.6359509202453987,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
582,Zeng,0.23844193665817257,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5035,Zeng,0.3126149516467682,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
472,Zeng,0.24919653893696023,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2001,Zeng,0.0850778314546431,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2517,Zeng,0.5226569096538135,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1771,Zeng,3.8613961995766e-4,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3921,Zeng,0.09443822321761867,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
489,Zeng,0.1368126911483198,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
617,Zeng,0.1387585153327884,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4304,Zeng,0.26204318936877075,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3857,Zeng,0.4171647509578544,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
466,Zeng,0.8788359788359787,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
14878,Zeng,0.4471458773784355,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
949,Zeng,0.8032915360501568,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
121,Zeng,0.14423076923076922,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3003,Zeng,0.18108974358974356,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1613,Zeng,0.01236979166666666,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1134,Zeng,0.09657163729975128,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5069,Zeng,0.31236556319185776,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3417,Zeng,0.07855831037649223,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1849,Zeng,0.567478813559322,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2040,Zeng,0.01839544267742677,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24549,Zeng,0.38744588744588754,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1911,Zeng,0.00303030303030318,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5126,Zeng,0.26659959758551316,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4276,Zeng,0.22496318114874825,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2919,Zeng,0.4516129032258064,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1345,Zeng,0.6646664085688476,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
663,Zeng,0.46221676221676183,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1387,Zeng,0.33439611687446474,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4548,Zeng,0.14532163742690055,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2863,Zeng,0.013308223477715,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4396,Zeng,0.2944250871080139,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2813,Zeng,0.3673218673218673,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5278,Zeng,0.986358955833705,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3600,Zeng,0.5943197755960731,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24472,Zeng,0.08713692946058077,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1809,Zeng,0.30565437184047944,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
837,Zeng,0.20226667492413433,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
34293,Zeng,0.0019607843137255,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2475,Zeng,0.1727189502593836,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
909,Zeng,0.125,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4186,Zeng,0.5522260273972601,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4085,Zeng,0.12700616956770625,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
335,Zeng,0.05003230707437606,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2058,Zeng,0.12466461952806994,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3028,Zeng,0.15202702702702703,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
216,Zeng,0.4919499649998478,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1404,Zeng,0.2486536501950208,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1902,Zeng,0.5359683794466403,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4885,Zeng,0.01284246575342465,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1604,Zeng,0.1174242424242422,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2360,Zeng,0.34912431811656625,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
724,Zeng,0.15280473602484465,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4378,Zeng,0.31243902439024396,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2960,Zeng,0.15723981900452483,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5144,Zeng,0.20317234004633747,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
272,Zeng,0.21147337014036127,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2502,Zeng,0.1600841438503776,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1350,Zeng,0.3372162485065718,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
858,Zeng,1.752725488133e-4,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4027,Zeng,0.5295168915023637,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
738,Zeng,0.03090656044536166,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
892,Zeng,0.12494664959453695,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5040,Zeng,0.0069832402234637,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4116,Zeng,0.30867768595041317,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1649,Zeng,0.1998299319727891,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3739,Zeng,0.40248640248640233,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4144,Zeng,0.35065359477124186,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1625,Zeng,0.4779588565321935,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3481,Zeng,0.03971806348716372,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
595,Zeng,0.08164956263390263,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3491,Zeng,0.12811960897067282,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1777,Zeng,0.00778175313059032,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4592,Zeng,0.520997920997921,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1651,Zeng,0.3668693569191082,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4170,Zeng,0.30261725844127096,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2594,Zeng,0.3361131794489947,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
502,Zeng,0.3519786910197872,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1415,Zeng,0.1892373293031792,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4514,Zeng,0.2935528120713306,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3952,Zeng,0.05303030303030309,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2386,Zeng,0.1952153110047847,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2018,Zeng,0.09419075144508672,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
5243,Zeng,0.6456246785863026,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1508,Zeng,0.6898550724637681,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
603,Zeng,0.0269705603038938,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1952,Zeng,0.4437845586729467,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
436,Zeng,0.17361111111111113,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
30,Zeng,0.43930700866238415,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24730,Zeng,0.21935483870967745,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3245,Zeng,0.04670329670329674,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1201,Zeng,0.14275888193309164,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2867,Zeng,0.664861783984041,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4118,Zeng,0.15086755543645744,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4521,Zeng,0.04949784791965579,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2230,Zeng,0.33899782135076256,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1513,Zeng,0.8714285714285716,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4588,Zeng,0.0802518007948334,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2532,Zeng,0.4011439979718596,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24589,Zeng,0.5145348837209303,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3544,Zeng,0.01740812379110255,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
3332,Zeng,0.35570607553366174,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24658,Zeng,0.02955665024630541,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2954,Zeng,0.18394886363636365,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4058,Zeng,0.9842622950819672,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2969,Zeng,0.05773262377035975,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
273,Zeng,0.6767693075410199,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1395,Zeng,0.21731236483058736,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
24595,Zeng,0.509090909090909,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
113,Zeng,0.559385391085127,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
213,Zeng,0.4048062277881196,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
2466,Zeng,0.4410747161524517,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
1142,Zeng,0.3001827596710326,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4928,Zeng,0.10773158045885316,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
4162,Zeng,0.4774051676745464,self_vs_best_AUROC,Cells,"Target vs best
off-target cluster"
