cell.type,study_id,n,cumulative_cell_fraction,cumulative_cluster_fraction,Dataset
Macosko|Ex_Ebf2_Pla2g5_5,Macosko,129,0.9510625108910316,0.3015904572564612,Nuclei
Macosko|Ex_Fibcd1_Psrc1_3,Macosko,129,0.9510917805384526,0.3017892644135189,Nuclei
Macosko|Ex_Sim1_Otp_3,Macosko,129,0.9511210501858736,0.30198807157057656,Nuclei
Macosko|Ex_Tfap2b_Rxfp2_4,Macosko,129,0.9511503198332946,0.30218687872763417,Nuclei
Macosko|Ex_Tfap2d_Atp6ap1l_2,Macosko,129,0.9511795894807156,0.30238568588469183,Nuclei
Macosko|Inh_Lhx8_Arhgef38_8,Macosko,129,0.9512088591281366,0.3025844930417495,Nuclei
Macosko|Inh_Otx2_Bmp4_1,Macosko,129,0.9512381287755576,0.30278330019880717,Nuclei
Macosko|Inh_Pax2_Vgll3_18,Macosko,129,0.9512673984229786,0.30298210735586484,Nuclei
Macosko|Inh_Pax6_Gpr39_3,Macosko,129,0.9512966680703996,0.30318091451292245,Nuclei
Macosko|NorEx_Phox2b_Tmem45a2_1,Macosko,129,0.9513259377178206,0.3033797216699801,Nuclei
Zeng|1990,Zeng,128,0.9554348084183533,0.48478015783540024,Cells
Zeng|1996,Zeng,128,0.9554664682649613,0.4849680571213829,Cells
Zeng|2138,Zeng,128,0.9554981281115693,0.48515595640736564,Cells
Zeng|2376,Zeng,128,0.9555297879581773,0.48534385569334837,Cells
Zeng|2488,Zeng,128,0.9555614478047854,0.4855317549793311,Cells
Zeng|2652,Zeng,128,0.9555931076513934,0.48571965426531377,Cells
Zeng|2997,Zeng,128,0.9556247674980015,0.4859075535512965,Cells
Zeng|4098,Zeng,128,0.9556564273446095,0.48609545283727923,Cells
Zeng|4121,Zeng,128,0.9556880871912176,0.48628335212326196,Cells
Zeng|4423,Zeng,128,0.9557197470378256,0.48647125140924463,Cells
Zeng|4433,Zeng,128,0.9557514068844336,0.48665915069522736,Cells
Zeng|446,Zeng,128,0.9557830667310417,0.4868470499812101,Cells
Zeng|4523,Zeng,128,0.9558147265776498,0.48703494926719276,Cells
Zeng|4577,Zeng,128,0.9558463864242578,0.4872228485531755,Cells
Zeng|4690,Zeng,128,0.9558780462708658,0.4874107478391582,Cells
Zeng|4771,Zeng,128,0.9559097061174738,0.48759864712514095,Cells
Zeng|800,Zeng,128,0.9559413659640819,0.4877865464111236,Cells
Macosko|Ex_Hoxc6_Fam114a1,Macosko,128,0.95135498046875,0.3035785288270378,Nuclei
Macosko|Ex_Sim1_Bfsp2_2,Macosko,128,0.9513840232196794,0.30377733598409545,Nuclei
Macosko|Ex_Tfap2b_Ghrh_2,Macosko,128,0.9514130659706087,0.30397614314115307,Nuclei
Macosko|Ex_Vcan_Emid1,Macosko,128,0.9514421087215381,0.30417495029821073,Nuclei
Macosko|Inh_Dmbx1_Hpse2_2,Macosko,128,0.9514711514724675,0.3043737574552684,Nuclei
Macosko|Inh_Frmd7_Trhr_2,Macosko,128,0.9515001942233968,0.30457256461232607,Nuclei
Macosko|Inh_Lhx6_Sst_Ccna1_3,Macosko,128,0.9515292369743262,0.3047713717693837,Nuclei
Macosko|Inh_Nkx2-2_Svep1_1,Macosko,128,0.9515582797252555,0.30497017892644135,Nuclei
Macosko|Inh_Otx2_Pla2g5,Macosko,128,0.9515873224761849,0.305168986083499,Nuclei
Macosko|Inh_Pax2_Col16a1,Macosko,128,0.9516163652271143,0.3053677932405567,Nuclei
Macosko|Inh_Pax6_Gpr39_1,Macosko,128,0.9516454079780436,0.3055666003976143,Nuclei
Macosko|Inh_Ppp1r1b_Drd1_Tacr1_2,Macosko,128,0.951674450728973,0.30576540755467196,Nuclei
Macosko|Inh_Skor2_Lancl3,Macosko,128,0.9517034934799025,0.30596421471172963,Nuclei
Macosko|Inh_Sox8_Calcrl_9,Macosko,128,0.9517325362308318,0.3061630218687873,Nuclei
Zeng|1049,Zeng,127,0.9559727784681383,0.48797444569710635,Cells
Zeng|1131,Zeng,127,0.9560041909721947,0.4881623449830891,Cells
Zeng|1214,Zeng,127,0.9560356034762512,0.48835024426907175,Cells
Zeng|1660,Zeng,127,0.9560670159803075,0.4885381435550545,Cells
Zeng|2174,Zeng,127,0.956098428484364,0.4887260428410372,Cells
Zeng|2339,Zeng,127,0.9561298409884205,0.48891394212701994,Cells
Zeng|2629,Zeng,127,0.9561612534924768,0.4891018414130026,Cells
Zeng|3240,Zeng,127,0.9561926659965333,0.48928974069898534,Cells
Zeng|3354,Zeng,127,0.9562240785005897,0.48947763998496807,Cells
Zeng|362,Zeng,127,0.9562554910046461,0.48966553927095074,Cells
Zeng|4137,Zeng,127,0.9562869035087025,0.4898534385569335,Cells
Zeng|4595,Zeng,127,0.956318316012759,0.4900413378429162,Cells
Zeng|4625,Zeng,127,0.9563497285168153,0.49022923712889893,Cells
Zeng|731,Zeng,127,0.9563811410208718,0.4904171364148816,Cells
Zeng|758,Zeng,127,0.9564125535249282,0.49060503570086433,Cells
Zeng|990,Zeng,127,0.9564439660289846,0.49079293498684706,Cells
Macosko|Ex_Irx3_Kcnj5_1,Macosko,127,0.9517613520852695,0.3063618290258449,Nuclei
Macosko|Ex_Sim1_Ccdc3,Macosko,127,0.9517901679397073,0.3065606361829026,Nuclei
Macosko|Inh_Bhlhe22_Crh,Macosko,127,0.951818983794145,0.30675944333996025,Nuclei
Macosko|Inh_Lhx6_Iqca_2,Macosko,127,0.9518477996485827,0.3069582504970179,Nuclei
Macosko|Inh_Pax2_Adam34,Macosko,127,0.9518766155030205,0.3071570576540755,Nuclei
Macosko|Inh_Pax2_Cckar,Macosko,127,0.9519054313574582,0.3073558648111332,Nuclei
Macosko|Inh_Tfap2b_Ntrk1,Macosko,127,0.9519342472118959,0.30755467196819086,Nuclei
Zeng|1205,Zeng,126,0.9564751311904894,0.49098083427282974,Cells
Zeng|1351,Zeng,126,0.9565062963519941,0.49116873355881246,Cells
Zeng|1568,Zeng,126,0.9565374615134989,0.4913566328447952,Cells
Zeng|1665,Zeng,126,0.9565686266750038,0.4915445321307779,Cells
Zeng|1679,Zeng,126,0.9565997918365086,0.4917324314167606,Cells
Zeng|1723,Zeng,126,0.9566309569980134,0.4919203307027433,Cells
Zeng|1943,Zeng,126,0.9566621221595182,0.49210822998872605,Cells
Zeng|2703,Zeng,126,0.9566932873210229,0.4922961292747088,Cells
Zeng|3029,Zeng,126,0.9567244524825277,0.49248402856069146,Cells
Zeng|3268,Zeng,126,0.9567556176440325,0.4926719278466742,Cells
Zeng|4247,Zeng,126,0.9567867828055373,0.4928598271326569,Cells
Zeng|4867,Zeng,126,0.9568179479670421,0.4930477264186396,Cells
Macosko|Ex_C1ql4_Cpne7_4,Macosko,126,0.951962836169842,0.30775347912524853,Nuclei
Macosko|Ex_Ebf2_Gng8,Macosko,126,0.9519914251277881,0.30795228628230614,Nuclei
Macosko|Ex_Ebf2_Sec1_4,Macosko,126,0.9520200140857342,0.3081510934393638,Nuclei
Macosko|Ex_Irx1_Padi1_1,Macosko,126,0.9520486030436803,0.3083499005964215,Nuclei
Macosko|Ex_Tfap2d_Pirt_5,Macosko,126,0.9520771920016264,0.30854870775347915,Nuclei
Macosko|Ex_Vsx2_Drd3_3,Macosko,126,0.9521057809595725,0.30874751491053676,Nuclei
Macosko|Inh_Pax2_Slc26a7,Macosko,126,0.9521343699175185,0.3089463220675944,Nuclei
Macosko|Inh_Pax3_Igfbpl1_2,Macosko,126,0.9521629588754646,0.3091451292246521,Nuclei
Macosko|Inh_Six3_Myo3a,Macosko,126,0.9521915478334108,0.30934393638170976,Nuclei
Macosko|SerEx_Fev_Crhr2_3,Macosko,126,0.9522201367913569,0.3095427435387674,Nuclei
Zeng|1461,Zeng,125,0.9568488657859953,0.4932356257046223,Cells
Zeng|1629,Zeng,125,0.9568797836049484,0.49342352499060504,Cells
Zeng|1868,Zeng,125,0.9569107014239016,0.4936114242765878,Cells
Zeng|2511,Zeng,125,0.9569416192428548,0.49379932356257045,Cells
Zeng|2591,Zeng,125,0.956972537061808,0.4939872228485532,Cells
Zeng|3011,Zeng,125,0.9570034548807611,0.4941751221345359,Cells
Zeng|3401,Zeng,125,0.9570343726997143,0.4943630214205186,Cells
Zeng|3536,Zeng,125,0.9570652905186674,0.4945509207065013,Cells
Zeng|3552,Zeng,125,0.9570962083376207,0.49473881999248404,Cells
Macosko|Chol_Ecel1_Crabp2_1,Macosko,125,0.9522484988528114,0.30974155069582504,Nuclei
Macosko|Ex_Lhx2_Llgl2,Macosko,125,0.9522768609142658,0.3099403578528827,Nuclei
Macosko|Ex_Lhx9_Tyrp1_4,Macosko,125,0.9523052229757203,0.3101391650099404,Nuclei
Macosko|Ex_Lmx1a_Olfm4_2,Macosko,125,0.9523335850371747,0.310337972166998,Nuclei
Macosko|Ex_Neurod6_Dnah11_2,Macosko,125,0.9523619470986292,0.31053677932405566,Nuclei
Macosko|Ex_Phox2b_Dbh_3,Macosko,125,0.9523903091600836,0.3107355864811133,Nuclei
Macosko|Ex_Vsx2_Dsg1b,Macosko,125,0.9524186712215381,0.310934393638171,Nuclei
Macosko|Inh_Lhx6_Sst_A730009L09Rik_Igf1,Macosko,125,0.9524470332829925,0.3111332007952286,Nuclei
Macosko|Inh_Onecut3_Tcf24_1,Macosko,125,0.952475395344447,0.31133200795228627,Nuclei
Macosko|Inh_Pax2_Fbln1,Macosko,125,0.9525037574059015,0.31153081510934394,Nuclei
Macosko|Inh_Pax8_Pkhd1l1_10,Macosko,125,0.9525321194673559,0.3117296222664016,Nuclei
Macosko|Inh_Ppp1r1b_Drd1_Shisa8_3,Macosko,125,0.9525604815288105,0.3119284294234592,Nuclei
Macosko|Inh_Tbx3_Fli1_1,Macosko,125,0.9525888435902649,0.3121272365805169,Nuclei
Zeng|1265,Zeng,124,0.9571268788140221,0.49492671927846676,Cells
Zeng|1539,Zeng,124,0.9571575492904237,0.49511461856444944,Cells
Zeng|1545,Zeng,124,0.9571882197668252,0.49530251785043217,Cells
Zeng|2372,Zeng,124,0.9572188902432268,0.4954904171364149,Cells
Zeng|2395,Zeng,124,0.9572495607196283,0.49567831642239757,Cells
Zeng|2723,Zeng,124,0.9572802311960299,0.4958662157083803,Cells
Zeng|2857,Zeng,124,0.9573109016724314,0.496054114994363,Cells
Zeng|2900,Zeng,124,0.957341572148833,0.49624201428034576,Cells
Zeng|3293,Zeng,124,0.9573722426252345,0.49642991356632843,Cells
Zeng|3402,Zeng,124,0.957402913101636,0.49661781285231116,Cells
Zeng|3692,Zeng,124,0.9574335835780375,0.4968057121382939,Cells
Zeng|407,Zeng,124,0.9574642540544391,0.49699361142427656,Cells
Zeng|4450,Zeng,124,0.9574949245308406,0.4971815107102593,Cells
Zeng|4631,Zeng,124,0.9575255950072422,0.497369409996242,Cells
Zeng|695,Zeng,124,0.9575562654836437,0.49755730928222475,Cells
Zeng|732,Zeng,124,0.9575869359600453,0.4977452085682074,Cells
Macosko|ExInh_Lmx1b_Card14,Macosko,124,0.9526169787552277,0.31232604373757455,Nuclei
Macosko|Ex_Lmx1a_Bdnf_1,Macosko,124,0.9526451139201905,0.3125248508946322,Nuclei
Macosko|Ex_Lmx1b_Tmem215,Macosko,124,0.9526732490851534,0.31272365805168983,Nuclei
Macosko|Ex_Sall1_Pmfbp1_1,Macosko,124,0.9527013842501162,0.3129224652087475,Nuclei
Macosko|Ex_Vsx2_Apbb1ip,Macosko,124,0.952729519415079,0.31312127236580517,Nuclei
Macosko|Inh_Lhx1_Corin,Macosko,124,0.9527576545800418,0.31332007952286284,Nuclei
Macosko|Inh_Lhx6_Esr2_14,Macosko,124,0.9527857897450046,0.31351888667992045,Nuclei
Macosko|Inh_Lhx6_Gpr179,Macosko,124,0.9528139249099675,0.3137176938369781,Nuclei
Macosko|Inh_Pax8_Ptgfr,Macosko,124,0.9528420600749303,0.3139165009940358,Nuclei
Macosko|Inh_Six3_Sox2_9,Macosko,124,0.9528701952398931,0.31411530815109345,Nuclei
Zeng|1829,Zeng,123,0.9576173590938952,0.49793310785419015,Cells
Zeng|1963,Zeng,123,0.9576477822277452,0.4981210071401729,Cells
Zeng|2278,Zeng,123,0.957678205361595,0.4983089064261556,Cells
Zeng|2644,Zeng,123,0.9577086284954449,0.4984968057121383,Cells
Zeng|3048,Zeng,123,0.9577390516292948,0.498684704998121,Cells
Zeng|4153,Zeng,123,0.9577694747631448,0.49887260428410374,Cells
Zeng|4587,Zeng,123,0.9577998978969947,0.4990605035700864,Cells
Zeng|4801,Zeng,123,0.9578303210308446,0.49924840285606914,Cells
Zeng|4909,Zeng,123,0.9578607441646946,0.49943630214205187,Cells
Zeng|5138,Zeng,123,0.9578911672985444,0.4996242014280346,Cells
Zeng|902,Zeng,123,0.9579215904323943,0.49981210071401727,Cells
Macosko|Ex_Fam163a_Prdm6_5,Macosko,123,0.9528981035083643,0.3143141153081511,Nuclei
Macosko|Inh_Dmbx1_Slitrk6,Macosko,123,0.9529260117768354,0.31451292246520873,Nuclei
Macosko|Inh_Exd1_Arhgap9_3,Macosko,123,0.9529539200453067,0.3147117296222664,Nuclei
Macosko|Inh_Irx5_Tafa4_2,Macosko,123,0.9529818283137779,0.31491053677932407,Nuclei
Macosko|Inh_Lhx8_Arhgef38_3,Macosko,123,0.9530097365822491,0.31510934393638174,Nuclei
Macosko|Inh_Vcan_St8sia2_3,Macosko,123,0.9530376448507203,0.31530815109343935,Nuclei
Macosko|Inh_Vip_Glp1r_Egfr,Macosko,123,0.9530655531191915,0.315506958250497,Nuclei
Zeng|1463,Zeng,122,0.9579517662236926,0.5,Cells
Zeng|1471,Zeng,122,0.957981942014991,0.5001878992859827,Cells
Zeng|1544,Zeng,122,0.9580121178062893,0.5003757985719655,Cells
Zeng|1620,Zeng,122,0.9580422935975875,0.5005636978579482,Cells
Zeng|2179,Zeng,122,0.9580724693888858,0.5007515971439308,Cells
Zeng|2183,Zeng,122,0.9581026451801841,0.5009394964299135,Cells
Zeng|2227,Zeng,122,0.9581328209714824,0.5011273957158963,Cells
Zeng|2484,Zeng,122,0.9581629967627807,0.501315295001879,Cells
Zeng|2508,Zeng,122,0.958193172554079,0.5015031942878617,Cells
Zeng|3163,Zeng,122,0.9582233483453773,0.5016910935738444,Cells
Zeng|3978,Zeng,122,0.9582535241366755,0.5018789928598272,Cells
Zeng|4363,Zeng,122,0.9582836999279738,0.5020668921458098,Cells
Zeng|934,Zeng,122,0.9583138757192722,0.5022547914317925,Cells
Macosko|Chol_Isl2_Il22ra1_1,Macosko,122,0.953093234491171,0.3157057654075547,Nuclei
Macosko|Ex_Foxb1_Nat8f6_2,Macosko,122,0.9531209158631505,0.31590457256461235,Nuclei
Macosko|Ex_Lhx9_Igfbp2_2,Macosko,122,0.9531485972351301,0.31610337972166996,Nuclei
Macosko|Ex_Lmx1a_Cckar_2,Macosko,122,0.9531762786071096,0.31630218687872763,Nuclei
Macosko|Ex_Phox2b_Abcc6,Macosko,122,0.9532039599790892,0.3165009940357853,Nuclei
Macosko|Ex_Sim1_Otp_5,Macosko,122,0.9532316413510687,0.31669980119284297,Nuclei
Macosko|Ex_Skor1_Frem1_3,Macosko,122,0.9532593227230484,0.3168986083499006,Nuclei
Macosko|Ex_Vsx2_Nps_2,Macosko,122,0.9532870040950279,0.31709741550695825,Nuclei
Macosko|Inh_Lhx6_Kcnmb1_2,Macosko,122,0.9533146854670075,0.3172962226640159,Nuclei
Macosko|Inh_Pax2_Vgll3_19,Macosko,122,0.953342366838987,0.3174950298210736,Nuclei
Macosko|Inh_Tfap2b_Erfl_1,Macosko,122,0.9533700482109665,0.3176938369781312,Nuclei
Zeng|1138,Zeng,121,0.9583438041680188,0.5024426907177753,Cells
Zeng|1909,Zeng,121,0.9583737326167655,0.502630590003758,Cells
Zeng|1918,Zeng,121,0.9584036610655121,0.5028184892897407,Cells
Zeng|2139,Zeng,121,0.9584335895142588,0.5030063885757234,Cells
Zeng|2182,Zeng,121,0.9584635179630054,0.5031942878617062,Cells
Zeng|2318,Zeng,121,0.9584934464117522,0.5033821871476888,Cells
Zeng|2651,Zeng,121,0.9585233748604988,0.5035700864336715,Cells
Zeng|3867,Zeng,121,0.9585533033092455,0.5037579857196542,Cells
Zeng|4536,Zeng,121,0.9585832317579921,0.503945885005637,Cells
Zeng|4635,Zeng,121,0.9586131602067388,0.5041337842916197,Cells
Zeng|4894,Zeng,121,0.9586430886554854,0.5043216835776024,Cells
Zeng|753,Zeng,121,0.9586730171042321,0.5045095828635852,Cells
Zeng|8957,Zeng,121,0.9587029455529787,0.5046974821495678,Cells
Macosko|Ex_Ebf2_Npffr2_3,Macosko,121,0.9533975026864545,0.31789264413518886,Nuclei
Macosko|Ex_Plekhg1_Col27a1_C1ql2_3,Macosko,121,0.9534249571619424,0.31809145129224653,Nuclei
Macosko|Ex_Pou4f1_Plscr5_8,Macosko,121,0.9534524116374303,0.3182902584493042,Nuclei
Macosko|Inh_Ecel1_Asb4_2,Macosko,121,0.9534798661129182,0.3184890656063618,Nuclei
Macosko|Inh_Fbxl7_Npy2r,Macosko,121,0.9535073205884061,0.3186878727634195,Nuclei
Macosko|Inh_Pax5_Rab38_4,Macosko,121,0.9535347750638941,0.31888667992047715,Nuclei
Macosko|Inh_Pax7_Hpse_1,Macosko,121,0.953562229539382,0.3190854870775348,Nuclei
Zeng|1017,Zeng,120,0.9587326266591738,0.5048853814355505,Cells
Zeng|1673,Zeng,120,0.9587623077653689,0.5050732807215332,Cells
Zeng|1769,Zeng,120,0.9587919888715639,0.505261180007516,Cells
Zeng|1995,Zeng,120,0.958821669977759,0.5054490792934987,Cells
Zeng|2165,Zeng,120,0.958851351083954,0.5056369785794814,Cells
Zeng|2188,Zeng,120,0.9588810321901491,0.5058248778654642,Cells
Zeng|2256,Zeng,120,0.958910713296344,0.5060127771514469,Cells
Zeng|2427,Zeng,120,0.9589403944025391,0.5062006764374295,Cells
Zeng|2555,Zeng,120,0.9589700755087341,0.5063885757234122,Cells
Zeng|2567,Zeng,120,0.9589997566149292,0.506576475009395,Cells
Zeng|2717,Zeng,120,0.9590294377211243,0.5067643742953777,Cells
Zeng|3059,Zeng,120,0.9590591188273193,0.5069522735813604,Cells
Zeng|3066,Zeng,120,0.9590887999335144,0.5071401728673431,Cells
Zeng|3225,Zeng,120,0.9591184810397093,0.5073280721533259,Cells
Zeng|3404,Zeng,120,0.9591481621459044,0.5075159714393085,Cells
Zeng|3451,Zeng,120,0.9591778432520994,0.5077038707252912,Cells
Zeng|3946,Zeng,120,0.9592075243582945,0.507891770011274,Cells
Zeng|4198,Zeng,120,0.9592372054644895,0.5080796692972567,Cells
Zeng|4261,Zeng,120,0.9592668865706846,0.5082675685832394,Cells
Zeng|4532,Zeng,120,0.9592965676768797,0.5084554678692221,Cells
Zeng|4666,Zeng,120,0.9593262487830746,0.5086433671552049,Cells
Zeng|4692,Zeng,120,0.9593559298892697,0.5088312664411875,Cells
Zeng|772,Zeng,120,0.9593856109954647,0.5090191657271702,Cells
Zeng|908,Zeng,120,0.9594152921016598,0.5092070650131529,Cells
Macosko|Ex_Ebf2_Myzap,Macosko,120,0.9535894571183783,0.3192842942345924,Nuclei
Macosko|Ex_Evx2_Lmcd1_3,Macosko,120,0.9536166846973745,0.3194831013916501,Nuclei
Macosko|Ex_Fezf2_Pvalb_Chn2,Macosko,120,0.9536439122763708,0.31968190854870776,Nuclei
Macosko|Ex_Lmx1a_Csf2rb2_3,Macosko,120,0.9536711398553671,0.31988071570576543,Nuclei
Macosko|Ex_Lmx1a_Lepr,Macosko,120,0.9536983674343634,0.32007952286282304,Nuclei
Macosko|Ex_Lmx1b_Nmu_3,Macosko,120,0.9537255950133596,0.3202783300198807,Nuclei
Macosko|Ex_Sim1_Adgb_2,Macosko,120,0.9537528225923559,0.3204771371769384,Nuclei
Macosko|Ex_Skor1_Kcnmb1,Macosko,120,0.9537800501713523,0.32067594433399604,Nuclei
Macosko|Ex_Vsx2_Prdm6_1,Macosko,120,0.9538072777503485,0.32087475149105366,Nuclei
Macosko|Inh_Lhx1_Emx2_1,Macosko,120,0.9538345053293448,0.3210735586481113,Nuclei
Macosko|Inh_Lhx6_Iqca_4,Macosko,120,0.9538617329083411,0.321272365805169,Nuclei
Macosko|Inh_Six3_Lrrc38_1,Macosko,120,0.9538889604873374,0.32147117296222666,Nuclei
Macosko|Inh_Six3_Pvalb_Trpm8,Macosko,120,0.9539161880663336,0.32166998011928427,Nuclei
Macosko|Inh_Sncg_Np2yr_Fos_1,Macosko,120,0.9539434156453299,0.32186878727634194,Nuclei
Zeng|1377,Zeng,119,0.9594447258653032,0.5093949642991357,Cells
Zeng|1557,Zeng,119,0.9594741596289466,0.5095828635851184,Cells
Zeng|1600,Zeng,119,0.9595035933925901,0.5097707628711011,Cells
Zeng|1724,Zeng,119,0.9595330271562335,0.5099586621570839,Cells
Zeng|2129,Zeng,119,0.9595624609198768,0.5101465614430665,Cells
Zeng|2169,Zeng,119,0.9595918946835202,0.5103344607290492,Cells
Zeng|2206,Zeng,119,0.9596213284471636,0.5105223600150319,Cells
Zeng|2529,Zeng,119,0.9596507622108071,0.5107102593010147,Cells
Zeng|3812,Zeng,119,0.9596801959744505,0.5108981585869974,Cells
Zeng|419,Zeng,119,0.9597096297380939,0.5110860578729801,Cells
Zeng|4420,Zeng,119,0.9597390635017373,0.5112739571589628,Cells
Zeng|50,Zeng,119,0.9597684972653807,0.5114618564449455,Cells
Zeng|5239,Zeng,119,0.9597979310290241,0.5116497557309282,Cells
Macosko|Ex_Lhx2_Gng8_1,Macosko,119,0.9539704163278345,0.3220675944333996,Nuclei
Macosko|Ex_Nkx2-4_Grpr_3,Macosko,119,0.9539974170103392,0.3222664015904573,Nuclei
Macosko|Ex_Phox2b_Hhip_2,Macosko,119,0.9540244176928439,0.3224652087475149,Nuclei
Macosko|Ex_Sall1_Fgf7_1,Macosko,119,0.9540514183753485,0.32266401590457255,Nuclei
Macosko|Ex_Sim1_Pdgfd_1,Macosko,119,0.9540784190578532,0.3228628230616302,Nuclei
Macosko|Ex_Sox6_Sult3a1_2,Macosko,119,0.9541054197403578,0.3230616302186879,Nuclei
Macosko|Inh_Dmbx1_Gcnt4,Macosko,119,0.9541324204228625,0.3232604373757455,Nuclei
Macosko|Inh_Lhx1_Erfl_2,Macosko,119,0.9541594211053671,0.32345924453280317,Nuclei
Macosko|Inh_Lhx6_Sst_Ccna1_1,Macosko,119,0.9541864217878717,0.32365805168986084,Nuclei
Macosko|Inh_Pax2_Cdh3_2,Macosko,119,0.9542134224703764,0.3238568588469185,Nuclei
Macosko|Inh_Pax2_Vgll3_3,Macosko,119,0.954240423152881,0.3240556660039761,Nuclei
Macosko|Inh_Six3_Colq_3,Macosko,119,0.9542674238353857,0.3242544731610338,Nuclei
Zeng|1038,Zeng,118,0.959827117450116,0.5118376550169109,Cells
Zeng|1238,Zeng,118,0.9598563038712078,0.5120255543028936,Cells
Zeng|1511,Zeng,118,0.9598854902922995,0.5122134535888764,Cells
Zeng|1623,Zeng,118,0.9599146767133914,0.5124013528748591,Cells
Zeng|1849,Zeng,118,0.9599438631344831,0.5125892521608418,Cells
Zeng|2060,Zeng,118,0.9599730495555749,0.5127771514468245,Cells
Zeng|2205,Zeng,118,0.9600022359766667,0.5129650507328072,Cells
Zeng|2365,Zeng,118,0.9600314223977585,0.5131529500187899,Cells
Zeng|2382,Zeng,118,0.9600606088188502,0.5133408493047726,Cells
Zeng|2407,Zeng,118,0.9600897952399421,0.5135287485907554,Cells
Zeng|2751,Zeng,118,0.9601189816610338,0.5137166478767381,Cells
Zeng|3192,Zeng,118,0.9601481680821257,0.5139045471627208,Cells
Zeng|3430,Zeng,118,0.9601773545032174,0.5140924464487034,Cells
Zeng|3986,Zeng,118,0.9602065409243092,0.5142803457346862,Cells
Zeng|4352,Zeng,118,0.960235727345401,0.5144682450206689,Cells
Zeng|4787,Zeng,118,0.9602649137664928,0.5146561443066516,Cells
Zeng|4879,Zeng,118,0.9602941001875845,0.5148440435926344,Cells
Zeng|576,Zeng,118,0.9603232866086764,0.5150319428786171,Cells
Macosko|Ex_Irx2_Nppc_1,Macosko,118,0.9542941976213987,0.32445328031809145,Nuclei
Macosko|Ex_Pax8_Rassf10,Macosko,118,0.9543209714074117,0.3246520874751491,Nuclei
Macosko|Ex_Pou4f3_Ppp1r17_2,Macosko,118,0.9543477451934247,0.32485089463220673,Nuclei
Macosko|Ex_Sim1_Clca3a2_2,Macosko,118,0.9543745189794377,0.3250497017892644,Nuclei
Macosko|Ex_Tfap2b_Tstd1_1,Macosko,118,0.9544012927654507,0.32524850894632207,Nuclei
Macosko|Inh_Gata3_Nts,Macosko,118,0.9544280665514637,0.32544731610337974,Nuclei
Macosko|Inh_Lhx1_Wnt5a_2,Macosko,118,0.9544548403374767,0.3256461232604374,Nuclei
Macosko|Inh_Lhx8_Th_1,Macosko,118,0.9544816141234898,0.325844930417495,Nuclei
Macosko|Inh_Onecut3_Lsp1_1,Macosko,118,0.9545083879095028,0.3260437375745527,Nuclei
Macosko|Inh_Sall3_Trhr_1,Macosko,118,0.9545351616955158,0.32624254473161035,Nuclei
Zeng|1152,Zeng,117,0.9603522256872166,0.5152198421645998,Cells
Zeng|1624,Zeng,117,0.9603811647657567,0.5154077414505824,Cells
Zeng|1728,Zeng,117,0.9604101038442969,0.5155956407365652,Cells
Zeng|1888,Zeng,117,0.960439042922837,0.5157835400225479,Cells
Zeng|1982,Zeng,117,0.9604679820013772,0.5159714393085306,Cells
Zeng|2029,Zeng,117,0.9604969210799174,0.5161593385945134,Cells
Zeng|2132,Zeng,117,0.9605258601584575,0.5163472378804961,Cells
Zeng|2754,Zeng,117,0.9605547992369977,0.5165351371664788,Cells
Zeng|3053,Zeng,117,0.9605837383155379,0.5167230364524614,Cells
Zeng|3175,Zeng,117,0.9606126773940781,0.5169109357384442,Cells
Zeng|3296,Zeng,117,0.9606416164726181,0.5170988350244269,Cells
Zeng|3392,Zeng,117,0.9606705555511583,0.5172867343104096,Cells
Zeng|3452,Zeng,117,0.9606994946296985,0.5174746335963923,Cells
Zeng|3482,Zeng,117,0.9607284337082387,0.5176625328823751,Cells
Zeng|3495,Zeng,117,0.9607573727867789,0.5178504321683578,Cells
Zeng|3739,Zeng,117,0.960786311865319,0.5180383314543405,Cells
Zeng|3902,Zeng,117,0.9608152509438592,0.5182262307403231,Cells
Zeng|4080,Zeng,117,0.9608441900223993,0.5184141300263059,Cells
Macosko|DopEx_Calb1_Col6a5,Macosko,117,0.9545617085850372,0.326441351888668,Nuclei
Macosko|Ex_Dmrta2_Bmp3_1,Macosko,117,0.9545882554745585,0.32664015904572563,Nuclei
Macosko|Ex_Ebf2_Mdfic2,Macosko,117,0.9546148023640799,0.3268389662027833,Nuclei
Macosko|Ex_Ebf2_Tac2_3,Macosko,117,0.9546413492536013,0.32703777335984097,Nuclei
Macosko|Ex_Fibcd1_Apela_Ptpro,Macosko,117,0.9546678961431226,0.32723658051689863,Nuclei
Macosko|Ex_Phox2b_Nr1h4_1,Macosko,117,0.9546944430326441,0.32743538767395625,Nuclei
Macosko|Ex_Vsx2_Ghrh_1,Macosko,117,0.9547209899221655,0.3276341948310139,Nuclei
Macosko|Inh_Dlx1_Satb2_2,Macosko,117,0.9547475368116868,0.3278330019880716,Nuclei
Macosko|Inh_Etv3l_Erfl_2,Macosko,117,0.9547740837012082,0.32803180914512925,Nuclei
Macosko|Inh_Foxp2_Tmem233_2,Macosko,117,0.9548006305907295,0.32823061630218686,Nuclei
Macosko|Inh_Gata3_Cd200r1_4,Macosko,117,0.9548271774802509,0.32842942345924453,Nuclei
Macosko|Inh_Gata3_Sall1_5,Macosko,117,0.9548537243697723,0.3286282306163022,Nuclei
