region_remap,ClusterNm,cell_count_Macosko
VIS,Inh_Onecut3_Aass_2,0
VIS,Inh_Onecut3_Aass_3,0
VIS,Inh_Onecut3_Arsj,0
VIS,Inh_Onecut3_Aspm_1,0
VIS,Inh_Onecut3_Aspm_2,0
VIS,Inh_Onecut3_Bmp4,0
VIS,Inh_Onecut3_Calcrl,0
VIS,Inh_Onecut3_Catspere1_1,0
VIS,Inh_Onecut3_Catspere1_2,0
VIS,Inh_Onecut3_Catspere1_3,0
VIS,Inh_Onecut3_Ccdc192_1,0
VIS,Inh_Onecut3_Ccdc192_2,0
VIS,Inh_Onecut3_Ccdc192_3,0
VIS,Inh_Onecut3_Col6a3,0
VIS,Inh_Onecut3_Colq_1,0
VIS,Inh_Onecut3_Colq_2,0
VIS,Inh_Onecut3_Colq_3,0
VIS,Inh_Onecut3_Crabp1_1,0
VIS,Inh_Onecut3_Crabp1_2,0
VIS,Inh_Onecut3_Crabp1_3,0
VIS,Inh_Onecut3_Esr2_1,0
VIS,Inh_Onecut3_Esr2_2,0
VIS,Inh_Onecut3_Fbxo40,0
VIS,Inh_Onecut3_Frk,0
VIS,Inh_Onecut3_Gcnt4,0
VIS,Inh_Onecut3_Gpr174,0
VIS,Inh_Onecut3_Klk9,0
VIS,Inh_Onecut3_Lsp1_1,0
VIS,Inh_Onecut3_Lsp1_2,0
VIS,Inh_Onecut3_Nox3,0
VIS,Inh_Onecut3_Npb_1,0
VIS,Inh_Onecut3_Npb_2,0
VIS,Inh_Onecut3_Npy_1,0
VIS,Inh_Onecut3_Npy_2,0
VIS,Inh_Onecut3_Npy_3,0
VIS,Inh_Onecut3_Otx1,0
VIS,Inh_Onecut3_Pappa2,0
VIS,Inh_Onecut3_Piezo2_1,0
VIS,Inh_Onecut3_Piezo2_2,0
VIS,Inh_Onecut3_Piezo2_3,0
VIS,Inh_Onecut3_Piezo2_4,0
VIS,Inh_Onecut3_Sox14,0
VIS,Inh_Onecut3_Srpx2,0
VIS,Inh_Onecut3_Svs5,0
VIS,Inh_Onecut3_Tbpl2,0
VIS,Inh_Onecut3_Tcf24_1,0
VIS,Inh_Onecut3_Tcf24_2,0
VIS,Inh_Onecut3_Tcf24_3,0
VIS,Inh_Onecut3_Twist2,0
VIS,Inh_Onecut3_Uts2b_1,0
VIS,Inh_Onecut3_Uts2b_2,0
VIS,Inh_Onecut3_Wnt16,0
VIS,Inh_Otx1_Acacb_1,0
VIS,Inh_Otx1_Acacb_2,0
VIS,Inh_Otx1_Acacb_3,0
VIS,Inh_Otx1_Acacb_4,0
VIS,Inh_Otx1_Calcr,0
VIS,Inh_Otx1_Cd22,0
VIS,Inh_Otx1_Cd36_1,0
VIS,Inh_Otx1_Cd36_2,0
VIS,Inh_Otx1_Cd36_3,0
VIS,Inh_Otx1_Coch_1,0
VIS,Inh_Otx1_Coch_2,0
VIS,Inh_Otx1_Dkk1,0
VIS,Inh_Otx1_Dytn,0
VIS,Inh_Otx1_Fmo1,0
VIS,Inh_Otx1_Igsf9,0
VIS,Inh_Otx1_Maf_1,0
VIS,Inh_Otx1_Maf_2,0
VIS,Inh_Otx1_Nrtn_1,0
VIS,Inh_Otx1_Nrtn_2,0
VIS,Inh_Otx1_Nrtn_3,0
VIS,Inh_Otx1_Pax3,0
VIS,Inh_Otx1_Pmfbp1,0
VIS,Inh_Otx1_Pmfbp1_1,0
VIS,Inh_Otx1_Pmfbp1_2,0
VIS,Inh_Otx1_Ppp1r3a,0
VIS,Inh_Otx1_Ptgdr,0
VIS,Inh_Otx1_Sox14,0
VIS,Inh_Otx1_Sox14_1,0
VIS,Inh_Otx1_Sox14_2,0
VIS,Inh_Otx1_Sox14_3,0
VIS,Inh_Otx1_Svs5_1,0
VIS,Inh_Otx1_Svs5_2,0
VIS,Inh_Otx2_Bmp4_1,0
VIS,Inh_Otx2_Bmp4_2,1
VIS,Inh_Otx2_Bmp4_3,1
VIS,Inh_Otx2_Bmp4_4,0
VIS,Inh_Otx2_Cav1,0
VIS,Inh_Otx2_Gabrr2_1,57
VIS,Inh_Otx2_Gabrr2_2,13
VIS,Inh_Otx2_Gm45194,0
VIS,Inh_Otx2_Gsc2_1,0
VIS,Inh_Otx2_Gsc2_2,0
VIS,Inh_Otx2_Lmcd1,0
VIS,Inh_Otx2_Mbnl3,0
VIS,Inh_Otx2_Myo5b_1,1
VIS,Inh_Otx2_Myo5b_2,0
VIS,Inh_Otx2_Myo5b_3,0
VIS,Inh_Otx2_Ntrk1_1,0
VIS,Inh_Otx2_Ntrk1_2,0
VIS,Inh_Otx2_Pcp2,6
VIS,Inh_Otx2_Pla2g5,0
VIS,Inh_Otx2_Prdm16_1,9
VIS,Inh_Otx2_Prdm16_2,4
VIS,Inh_Otx2_Prdm16_3,0
VIS,Inh_Otx2_Prdm16_4,0
VIS,Inh_Otx2_Prdm16_5,0
VIS,Inh_Otx2_Prdm16_6,0
VIS,Inh_Otx2_Prdm16_7,0
VIS,Inh_Otx2_Samsn1_1,3
VIS,Inh_Otx2_Samsn1_2,3
VIS,Inh_Otx2_Scgn,5
VIS,Inh_Otx2_Tnni3_1,0
VIS,Inh_Otx2_Tnni3_2,0
VIS,Inh_Otx2_Tnnt1_1,7
VIS,Inh_Otx2_Tnnt1_2,1
VIS,Inh_Otx2_Vgll3,1
VIS,Inh_PItx2_Ctxn3,0
VIS,Inh_Pax2_6430628N08Rik_1,0
VIS,Inh_Pax2_6430628N08Rik_2,0
VIS,Inh_Pax2_6430628N08Rik_3,0
VIS,Inh_Pax2_6430628N08Rik_4,0
VIS,Inh_Pax2_6430628N08Rik_5,0
VIS,Inh_Pax2_A730046J19Rik_1,0
VIS,Inh_Pax2_A730046J19Rik_2,0
VIS,Inh_Pax2_Abcb5,0
VIS,Inh_Pax2_Abcg8,0
VIS,Inh_Pax2_Adam18,0
VIS,Inh_Pax2_Adam34,0
VIS,Inh_Pax2_Adamts12,0
VIS,Inh_Pax2_Adgrd1,0
VIS,Inh_Pax2_Agmo,0
VIS,Inh_Pax2_Agtr1a,0
VIS,Inh_Pax2_Agtr1b_1,0
VIS,Inh_Pax2_Agtr1b_2,0
VIS,Inh_Pax2_Agtr1b_3,0
VIS,Inh_Pax2_Aldh1a2,0
VIS,Inh_Pax2_Ano1,0
VIS,Inh_Pax2_Antxr2_1,0
VIS,Inh_Pax2_Antxr2_2,0
VIS,Inh_Pax2_Antxr2_3,0
VIS,Inh_Pax2_Apela,0
VIS,Inh_Pax2_Areg,0
VIS,Inh_Pax2_Bmp3_1,0
VIS,Inh_Pax2_Bmp3_2,0
VIS,Inh_Pax2_Bmp4,0
VIS,Inh_Pax2_Brs3,0
VIS,Inh_Pax2_Calcr,0
VIS,Inh_Pax2_Cckar,0
VIS,Inh_Pax2_Cd40,0
VIS,Inh_Pax2_Cd44_1,0
VIS,Inh_Pax2_Cd44_2,0
VIS,Inh_Pax2_Cd44_3,0
VIS,Inh_Pax2_Cdh3_1,0
VIS,Inh_Pax2_Cdh3_2,0
VIS,Inh_Pax2_Cdh3_3,0
VIS,Inh_Pax2_Cdh3_4,0
VIS,Inh_Pax2_Cdh3_5,0
VIS,Inh_Pax2_Ceacam10,0
VIS,Inh_Pax2_Cela1,0
VIS,Inh_Pax2_Cfap299,0
VIS,Inh_Pax2_Chrdl2_1,0
VIS,Inh_Pax2_Chrdl2_2,0
VIS,Inh_Pax2_Chrdl2_3,0
VIS,Inh_Pax2_Chrna2_1,0
VIS,Inh_Pax2_Chrna2_2,0
VIS,Inh_Pax2_Chrna6_1,0
VIS,Inh_Pax2_Chrna6_2,0
VIS,Inh_Pax2_Chrna6_3,0
VIS,Inh_Pax2_Chrnb3,0
VIS,Inh_Pax2_Chrnb4,0
VIS,Inh_Pax2_Col5a2_1,0
VIS,Inh_Pax2_Col5a2_2,0
VIS,Inh_Pax2_Col16a1,0
VIS,Inh_Pax2_Cpn1,0
VIS,Inh_Pax2_Creb3l3_2,0
VIS,Inh_Pax2_Crh_2,0
VIS,Inh_Pax2_Crym,0
VIS,Inh_Pax2_Ctsc,0
VIS,Inh_Pax2_Ctxn3,0
VIS,Inh_Pax2_Cyyr1_1,0
VIS,Inh_Pax2_Cyyr1_2,0
VIS,Inh_Pax2_Dcn,0
VIS,Inh_Pax2_Dkk2,0
VIS,Inh_Pax2_Dmrt3_1,0
VIS,Inh_Pax2_Dmrt3_2,0
VIS,Inh_Pax2_Dmrt3_3,0
VIS,Inh_Pax2_Dmrt3_4,0
VIS,Inh_Pax2_Dmrt3_5,0
VIS,Inh_Pax2_Dmrt3_6,0
VIS,Inh_Pax2_Dmrt3_7,0
VIS,Inh_Pax2_Dnase1l3,0
VIS,Inh_Pax2_Dpt,0
VIS,Inh_Pax2_Drd1,0
VIS,Inh_Pax2_Egflam,0
VIS,Inh_Pax2_Egflam_1,0
VIS,Inh_Pax2_Egflam_2,0
VIS,Inh_Pax2_Erfl_2,0
VIS,Inh_Pax2_Erfl_3,0
VIS,Inh_Pax2_Erfl_4,0
VIS,Inh_Pax2_Erfl_5,0
VIS,Inh_Pax2_Erfl_6,0
VIS,Inh_Pax2_Erfl_7,0
VIS,Inh_Pax2_Erfl_8,0
VIS,Inh_Pax2_Erfl_9,0
VIS,Inh_Pax2_Erfl_10,0
VIS,Inh_Pax2_Erfl_11,0
VIS,Inh_Pax2_Erfl_12,0
VIS,Inh_Pax2_Erfl_13,0
VIS,Inh_Pax2_Erfl_14,0
VIS,Inh_Pax2_Erfl_15,0
VIS,Inh_Pax2_Erg,0
VIS,Inh_Pax2_Fbln1,0
VIS,Inh_Pax2_Fbln2,0
VIS,Inh_Pax2_Fmod_1,0
VIS,Inh_Pax2_Fmod_2,0
VIS,Inh_Pax2_Frem3,0
VIS,Inh_Pax2_Fst_1,0
VIS,Inh_Pax2_Fst_2,0
VIS,Inh_Pax2_Fst_3,0
VIS,Inh_Pax2_Gbx1_Mboat1_1,0
VIS,Inh_Pax2_Gbx1_Mboat1_2,0
VIS,Inh_Pax2_Gdf6,0
VIS,Inh_Pax2_Ghrh,0
VIS,Inh_Pax2_Gli2_1,0
VIS,Inh_Pax2_Gli2_2,0
VIS,Inh_Pax2_Glipr2,0
VIS,Inh_Pax2_Glp1r_1,0
VIS,Inh_Pax2_Glp1r_2,0
VIS,Inh_Pax2_Glp1r_3,0
VIS,Inh_Pax2_Glp1r_4,0
VIS,Inh_Pax2_Glp1r_5,0
VIS,Inh_Pax2_Glp1r_6,0
VIS,Inh_Pax2_Gm525,0
VIS,Inh_Pax2_Gm3488,0
VIS,Inh_Pax2_Gm5105_1,0
VIS,Inh_Pax2_Gm5105_2,0
VIS,Inh_Pax2_Gm5105_3,0
VIS,Inh_Pax2_Gm21188,0
VIS,Inh_Pax2_Gpr83,0
VIS,Inh_Pax2_Gulo,0
VIS,Inh_Pax2_H2-Q7,0
VIS,Inh_Pax2_Has2_1,0
VIS,Inh_Pax2_Has2_2,0
VIS,Inh_Pax2_Has2_3,0
VIS,Inh_Pax2_Hmcn1,0
VIS,Inh_Pax2_Hmga2_1,0
VIS,Inh_Pax2_Hmga2_2,0
VIS,Inh_Pax2_Hoxb5_Alox5,0
VIS,Inh_Pax2_Hoxb5_Hhip,0
VIS,Inh_Pax2_Hoxb5_Hmcn2,0
VIS,Inh_Pax2_Hoxb5_Lrrc52_1,0
VIS,Inh_Pax2_Hoxb5_Lrrc52_2,0
VIS,Inh_Pax2_Hoxb5_Otp_1,0
VIS,Inh_Pax2_Hoxb5_Otp_2,0
VIS,Inh_Pax2_Hoxb5_Otp_3,0
VIS,Inh_Pax2_Hoxb5_Otp_4,0
VIS,Inh_Pax2_Hoxb5_Rubcnl_1,0
VIS,Inh_Pax2_Hoxb5_Rubcnl_2,0
VIS,Inh_Pax2_Hoxb5_Rubcnl_3,0
VIS,Inh_Pax2_Hoxb5_Sh2d4a,0
VIS,Inh_Pax2_Hoxb5_Sycp2l_1,0
VIS,Inh_Pax2_Hoxb5_Sycp2l_2,0
VIS,Inh_Pax2_Hoxb5_Sycp2l_3,0
VIS,Inh_Pax2_Hoxb5_Trhr,0
VIS,Inh_Pax2_Hrob_3,0
VIS,Inh_Pax2_Hrob_4,0
VIS,Inh_Pax2_Hrob_5,0
VIS,Inh_Pax2_Hrob_6,0
VIS,Inh_Pax2_Htr3a,0
VIS,Inh_Pax2_Igfbp4,0
VIS,Inh_Pax2_Igfbpl1_1,0
VIS,Inh_Pax2_Igfbpl1_2,0
VIS,Inh_Pax2_Ikzf1_1,0
VIS,Inh_Pax2_Ikzf1_2,0
VIS,Inh_Pax2_Ikzf1_3,0
VIS,Inh_Pax2_Ikzf1_4,0
VIS,Inh_Pax2_Irag1,0
VIS,Inh_Pax2_Irak3_1,0
VIS,Inh_Pax2_Irak3_2,0
VIS,Inh_Pax2_Irx4,0
VIS,Inh_Pax2_Irx4_1,0
VIS,Inh_Pax2_Irx4_2,0
VIS,Inh_Pax2_Kcnj5,0
VIS,Inh_Pax2_Kirrel2_1,0
VIS,Inh_Pax2_Kirrel2_2,0
VIS,Inh_Pax2_Klk12,0
VIS,Inh_Pax2_Krt17_1,0
VIS,Inh_Pax2_Krt17_2,0
VIS,Inh_Pax2_Lama4_1,0
VIS,Inh_Pax2_Lama4_2,0
VIS,Inh_Pax2_Lama4_3,0
VIS,Inh_Pax2_Lpl_1,0
VIS,Inh_Pax2_Lpl_2,0
VIS,Inh_Pax2_Lpl_3,0
VIS,Inh_Pax2_Lpl_4,0
VIS,Inh_Pax2_Lrp2,0
VIS,Inh_Pax2_Mboat1_1,0
VIS,Inh_Pax2_Mboat1_2,0
VIS,Inh_Pax2_Mdfic,0
VIS,Inh_Pax2_Met_1,0
VIS,Inh_Pax2_Met_2,0
VIS,Inh_Pax2_Met_3,0
VIS,Inh_Pax2_Mgam,0
VIS,Inh_Pax2_Mgarp_Tcim,0
VIS,Inh_Pax2_Mmp2,0
VIS,Inh_Pax2_Morc1,0
VIS,Inh_Pax2_Moxd1,0
VIS,Inh_Pax2_Ncaph,0
VIS,Inh_Pax2_Nkx6-1_1,0
VIS,Inh_Pax2_Nkx6-1_2,0
VIS,Inh_Pax2_Nkx6-1_Bmp4,0
VIS,Inh_Pax2_Nkx6-1_Irx4_1,0
VIS,Inh_Pax2_Nkx6-1_Irx4_2,0
VIS,Inh_Pax2_Nkx6-1_Npy2r_1,0
VIS,Inh_Pax2_Nkx6-1_Npy2r_2,0
VIS,Inh_Pax2_Npr3,0
VIS,Inh_Pax2_Npsr1_1,0
VIS,Inh_Pax2_Npsr1_2,0
VIS,Inh_Pax2_Npsr1_3,0
VIS,Inh_Pax2_Npy2r,0
VIS,Inh_Pax2_Nr2e3,0
VIS,Inh_Pax2_Nrn1l,0
VIS,Inh_Pax2_Olfr48,0
VIS,Inh_Pax2_Olfr78,0
VIS,Inh_Pax2_Olfr372_1,0
VIS,Inh_Pax2_Olfr372_2,0
VIS,Inh_Pax2_Olfr920_1,0
VIS,Inh_Pax2_Olfr920_2,0
VIS,Inh_Pax2_Olfr920_3,0
VIS,Inh_Pax2_Olfr920_4,0
VIS,Inh_Pax2_Olfr920_5,0
VIS,Inh_Pax2_Olfr920_6,0
VIS,Inh_Pax2_Oprk1,0
VIS,Inh_Pax2_Otp_5,0
VIS,Inh_Pax2_Papln_1,0
VIS,Inh_Pax2_Papln_2,0
VIS,Inh_Pax2_Papln_3,0
VIS,Inh_Pax2_Pdyn,0
VIS,Inh_Pax2_Pgr15l,0
VIS,Inh_Pax2_Pkhd1l1_1,0
VIS,Inh_Pax2_Pkhd1l1_2,0
VIS,Inh_Pax2_Pkhd1l1_3,0
VIS,Inh_Pax2_Pkhd1l1_4,0
VIS,Inh_Pax2_Pkhd1l1_5,0
VIS,Inh_Pax2_Pkhd1l1_6,0
VIS,Inh_Pax2_Pkhd1l1_7,0
VIS,Inh_Pax2_Pkhd1l1_8,0
VIS,Inh_Pax2_Plscr2_1,0
VIS,Inh_Pax2_Plscr2_2,0
VIS,Inh_Pax2_Plscr5,0
VIS,Inh_Pax2_Postn_1,0
VIS,Inh_Pax2_Postn_2,0
VIS,Inh_Pax2_Ppp1r1c_1,0
VIS,Inh_Pax2_Ppp1r1c_2,0
VIS,Inh_Pax2_Ppp1r1c_3,0
VIS,Inh_Pax2_Prdm6_1,0
VIS,Inh_Pax2_Prdm6_2,0
VIS,Inh_Pax2_Prok1,0
VIS,Inh_Pax2_Ptgfr,0
VIS,Inh_Pax2_Qrfpr,0
VIS,Inh_Pax2_Rgs5,0
VIS,Inh_Pax2_Robo3,0
VIS,Inh_Pax2_Rxfp1_1,0
VIS,Inh_Pax2_Rxfp1_2,0
VIS,Inh_Pax2_Satb2_1,0
VIS,Inh_Pax2_Satb2_2,0
VIS,Inh_Pax2_Satb2_3,0
VIS,Inh_Pax2_Serpina3g,0
VIS,Inh_Pax2_Sgo2b_1,0
VIS,Inh_Pax2_Sgo2b_2,0
VIS,Inh_Pax2_Sgo2b_3,0
VIS,Inh_Pax2_Sgo2b_4,0
VIS,Inh_Pax2_Sgo2b_5,0
VIS,Inh_Pax2_Sgo2b_6,0
VIS,Inh_Pax2_Slc26a7,0
VIS,Inh_Pax2_Slitrk6,0
VIS,Inh_Pax2_Smpdl3b_1,0
VIS,Inh_Pax2_Smpdl3b_2,0
VIS,Inh_Pax2_Smpdl3b_3,0
VIS,Inh_Pax2_Smpdl3b_4,0
VIS,Inh_Pax2_Smpdl3b_5,0
VIS,Inh_Pax2_Sostdc1,0
VIS,Inh_Pax2_Sp8,0
VIS,Inh_Pax2_Sp9,0
VIS,Inh_Pax2_Sptlc3,0
VIS,Inh_Pax2_Sycp2l_1,0
VIS,Inh_Pax2_Sycp2l_2,0
VIS,Inh_Pax2_Tarm1_2,0
VIS,Inh_Pax2_Tcim,0
VIS,Inh_Pax2_Tecrl,0
VIS,Inh_Pax2_Tfap2b_Tcim_1,0
VIS,Inh_Pax2_Tfap2b_Tcim_2,0
VIS,Inh_Pax2_Tfap2b_Tcim_3,0
VIS,Inh_Pax2_Tfap2c_1,0
VIS,Inh_Pax2_Tfap2c_2,0
VIS,Inh_Pax2_Tgm6_1,0
VIS,Inh_Pax2_Tgm6_2,0
VIS,Inh_Pax2_Tgm6_3,0
VIS,Inh_Pax2_Tmem215_1,0
VIS,Inh_Pax2_Tmem215_2,0
VIS,Inh_Pax2_Tmem215_3,0
VIS,Inh_Pax2_Tnc,0
VIS,Inh_Pax2_Tnfaip8l3,0
VIS,Inh_Pax2_Tnfaip8l3_1,0
VIS,Inh_Pax2_Tnfaip8l3_2,0
VIS,Inh_Pax2_Tnfaip8l3_3,0
VIS,Inh_Pax2_Tnfaip8l3_4,0
VIS,Inh_Pax2_Tnfaip8l3_5,0
VIS,Inh_Pax2_Tnnt2,0
VIS,Inh_Pax2_Trh_1,0
VIS,Inh_Pax2_Trh_2,0
VIS,Inh_Pax2_Trhr,0
VIS,Inh_Pax2_Twist2,0
VIS,Inh_Pax2_Vgll3_1,0
VIS,Inh_Pax2_Vgll3_2,0
VIS,Inh_Pax2_Vgll3_3,0
VIS,Inh_Pax2_Vgll3_4,0
VIS,Inh_Pax2_Vgll3_5,0
VIS,Inh_Pax2_Vgll3_6,0
VIS,Inh_Pax2_Vgll3_7,0
VIS,Inh_Pax2_Vgll3_8,0
VIS,Inh_Pax2_Vgll3_9,0
VIS,Inh_Pax2_Vgll3_10,0
VIS,Inh_Pax2_Vgll3_11,0
VIS,Inh_Pax2_Vgll3_12,0
VIS,Inh_Pax2_Vgll3_13,0
VIS,Inh_Pax2_Vgll3_14,0
VIS,Inh_Pax2_Vgll3_15,0
VIS,Inh_Pax2_Vgll3_16,0
VIS,Inh_Pax2_Vgll3_17,0
VIS,Inh_Pax2_Vgll3_18,0
VIS,Inh_Pax2_Vgll3_19,0
VIS,Inh_Pax2_Vgll3_20,0
VIS,Inh_Pax2_Vgll3_21,0
VIS,Inh_Pax2_Vmn1r209,0
VIS,Inh_Pax2_Zbbx,0
VIS,Inh_Pax3_Akr1c19,0
VIS,Inh_Pax3_Calcrl,0
VIS,Inh_Pax3_Chrna5_1,0
VIS,Inh_Pax3_Chrna5_2,0
VIS,Inh_Pax3_Defb1_1,0
VIS,Inh_Pax3_Defb1_2,0
VIS,Inh_Pax3_Drd1,0
VIS,Inh_Pax3_Galnt15,0
VIS,Inh_Pax3_Galr1,0
VIS,Inh_Pax3_Igfbpl1_1,0
VIS,Inh_Pax3_Igfbpl1_2,0
VIS,Inh_Pax3_Igfbpl1_3,0
VIS,Inh_Pax3_Lgr6,0
VIS,Inh_Pax3_Moxd1,1
VIS,Inh_Pax3_Npy,0
VIS,Inh_Pax3_Svs5_1,0
VIS,Inh_Pax3_Vmn1r207_1,0
VIS,Inh_Pax3_Vmn1r207_2,0
VIS,Inh_Pax3_Vmn1r207_3,0
VIS,Inh_Pax3_Vmn1r207_4,0
VIS,Inh_Pax3_Vmn1r207_5,0
VIS,Inh_Pax3_Vmn1r207_6,0
VIS,Inh_Pax3_Vmn1r207_7,0
VIS,Inh_Pax3_Vmn1r207_8,0
VIS,Inh_Pax3_Vmn1r207_9,0
VIS,Inh_Pax3_Vmn1r207_10,0
VIS,Inh_Pax3_Vmn1r207_11,0
VIS,Inh_Pax3_Vmn1r207_12,0
VIS,Inh_Pax3_Zic1_1,0
VIS,Inh_Pax3_Zic1_2,0
VIS,Inh_Pax5_Asb4_1,0
VIS,Inh_Pax5_Asb4_2,0
VIS,Inh_Pax5_Asb4_3,0
VIS,Inh_Pax5_Asb4_4,0
VIS,Inh_Pax5_Asb4_5,0
VIS,Inh_Pax5_Calcr,0
VIS,Inh_Pax5_Cckar,0
VIS,Inh_Pax5_Cdh23,0
VIS,Inh_Pax5_Cdh23_Ikzf1,0
VIS,Inh_Pax5_Ceacam10,0
VIS,Inh_Pax5_Clic5_1,0
VIS,Inh_Pax5_Clic5_2,0
VIS,Inh_Pax5_Cmtm8_1,0
VIS,Inh_Pax5_Cmtm8_2,0
VIS,Inh_Pax5_Cmtm8_3,0
VIS,Inh_Pax5_Cmtm8_4,0
VIS,Inh_Pax5_Erfl_1,0
VIS,Inh_Pax5_Erfl_3,0
VIS,Inh_Pax5_Erfl_4,0
VIS,Inh_Pax5_Gdf10_1,0
VIS,Inh_Pax5_Gdf10_2,0
VIS,Inh_Pax5_Gpr6,0
VIS,Inh_Pax5_Ikzf1,0
VIS,Inh_Pax5_Il20ra,0
VIS,Inh_Pax5_Irak3,0
VIS,Inh_Pax5_Irs4_1,0
VIS,Inh_Pax5_Irs4_2,0
VIS,Inh_Pax5_Irs4_3,0
VIS,Inh_Pax5_Irs4_4,0
VIS,Inh_Pax5_Klk12,0
VIS,Inh_Pax5_Krt25_1,0
VIS,Inh_Pax5_Krt25_2,0
VIS,Inh_Pax5_Lcp1,0
VIS,Inh_Pax5_Meox2,0
VIS,Inh_Pax5_Met,0
VIS,Inh_Pax5_Myof,0
VIS,Inh_Pax5_Niban1,0
VIS,Inh_Pax5_Ntrk1,0
VIS,Inh_Pax5_Olfr48,0
VIS,Inh_Pax5_Olig3_1,0
VIS,Inh_Pax5_Olig3_2,0
VIS,Inh_Pax5_Oxtr,0
VIS,Inh_Pax5_Padi1_1,0
VIS,Inh_Pax5_Padi1_2,0
VIS,Inh_Pax5_Pdpn,0
VIS,Inh_Pax5_Pgr15l_1,0
VIS,Inh_Pax5_Pgr15l_2,0
VIS,Inh_Pax5_Ptgfr,0
VIS,Inh_Pax5_Rab38_1,0
VIS,Inh_Pax5_Rab38_2,0
VIS,Inh_Pax5_Rab38_3,0
VIS,Inh_Pax5_Rab38_4,0
VIS,Inh_Pax5_Rab38_5,0
VIS,Inh_Pax5_Serpina12,0
VIS,Inh_Pax5_Slc12a7_1,0
VIS,Inh_Pax5_Slc12a7_2,0
VIS,Inh_Pax5_Slc12a7_3,0
VIS,Inh_Pax5_Slc38a11_1,0
VIS,Inh_Pax5_Slc38a11_2,0
VIS,Inh_Pax5_Sox1,0
VIS,Inh_Pax5_Sox21_1,0
VIS,Inh_Pax5_Sox21_2,0
VIS,Inh_Pax5_Sox21_3,0
VIS,Inh_Pax5_Tll2,0
VIS,Inh_Pax5_Tmem176b_1,0
VIS,Inh_Pax5_Tmem176b_2,0
VIS,Inh_Pax5_Tmem176b_3,0
VIS,Inh_Pax5_Tmem176b_4,0
VIS,Inh_Pax5_Tmem176b_5,0
VIS,Inh_Pax5_Trh_L3mbtl4,0
VIS,Inh_Pax5_Vmn1r196,0
VIS,Inh_Pax5_Vwa7_1,0
VIS,Inh_Pax5_Vwa7_2,0
VIS,Inh_Pax6_Adra2a,10
VIS,Inh_Pax6_Cdh23,0
VIS,Inh_Pax6_Egfr_1,0
VIS,Inh_Pax6_Egfr_2,0
VIS,Inh_Pax6_Eya4_1,0
VIS,Inh_Pax6_Eya4_2,0
VIS,Inh_Pax6_Eya4_3,1
VIS,Inh_Pax6_Eya4_4,0
VIS,Inh_Pax6_Fbln2_1,0
VIS,Inh_Pax6_Fbln2_2,0
VIS,Inh_Pax6_Foxd1_1,0
VIS,Inh_Pax6_Foxd1_2,0
VIS,Inh_Pax6_Gpr39_1,0
VIS,Inh_Pax6_Gpr39_2,0
VIS,Inh_Pax6_Gpr39_3,0
VIS,Inh_Pax6_Lrrc38,0
VIS,Inh_Pax6_Nkx2-2_1,0
VIS,Inh_Pax6_Nkx2-2_2,0
VIS,Inh_Pax6_Pdgfd_1,0
VIS,Inh_Pax6_Pdgfd_2,0
VIS,Inh_Pax6_Pdgfd_3,0
VIS,Inh_Pax6_Pdgfd_4,0
VIS,Inh_Pax6_Pdgfd_5,0
VIS,Inh_Pax6_Pou6f2_Pdgfd_1,0
VIS,Inh_Pax6_Pou6f2_Pdgfd_2,0
VIS,Inh_Pax6_Pou6f2_Pdgfd_3,0
VIS,Inh_Pax6_Pou6f2_Pdgfd_4,0
VIS,Inh_Pax6_Pou6f2_Pdgfd_5,0
VIS,Inh_Pax7_A730009L09Rik,0
VIS,Inh_Pax7_Aoah,0
VIS,Inh_Pax7_Arhgap28_1,0
VIS,Inh_Pax7_Arhgap28_2,0
VIS,Inh_Pax7_Arhgap28_3,0
VIS,Inh_Pax7_Arhgap28_4,0
VIS,Inh_Pax7_Bmp3_1,0
VIS,Inh_Pax7_Bmp3_2,0
VIS,Inh_Pax7_Bmp5_1,11
VIS,Inh_Pax7_Bmp5_2,3
VIS,Inh_Pax7_Catspere1_1,0
VIS,Inh_Pax7_Catspere1_2,0
VIS,Inh_Pax7_Chrna2,0
VIS,Inh_Pax7_Ecel1_1,0
VIS,Inh_Pax7_Ecel1_2,0
VIS,Inh_Pax7_Egflam_1,0
VIS,Inh_Pax7_Egflam_2,0
VIS,Inh_Pax7_Egflam_3,0
VIS,Inh_Pax7_Egflam_4,8
VIS,Inh_Pax7_Egflam_5,0
VIS,Inh_Pax7_Egflam_6,0
VIS,Inh_Pax7_Egflam_7,7
VIS,Inh_Pax7_Erfl_1,0
VIS,Inh_Pax7_Erfl_2,0
VIS,Inh_Pax7_Erfl_3,0
VIS,Inh_Pax7_Erfl_4,0
VIS,Inh_Pax7_Gna14_1,0
VIS,Inh_Pax7_Gna14_2,0
VIS,Inh_Pax7_Hpse_1,0
VIS,Inh_Pax7_Hpse_2,0
VIS,Inh_Pax7_Hpse_3,0
VIS,Inh_Pax7_Hpse_4,0
VIS,Inh_Pax7_Ikzf1,0
VIS,Inh_Pax7_Ngfr_Stc1,0
VIS,Inh_Pax7_Nhlh1,0
VIS,Inh_Pax7_P2ry10b_1,0
VIS,Inh_Pax7_P2ry10b_2,0
VIS,Inh_Pax7_P2ry10b_3,0
VIS,Inh_Pax7_P2ry10b_4,0
VIS,Inh_Pax7_P2ry10b_5,0
