cell_type,dendro_order,cell_type_short,study,study_type
Macosko|Ex_Plekhg1_Fign_Ppp1r3a_2,2683,Ex_Plekhg1_Fign_Ppp1r3a_2,Macosko,Nuclei
Zeng|5065,2684,5065,Zeng,Cells
Macosko|Ex_Plekhg1_Fign_Ppp1r3a_6,2685,Ex_Plekhg1_Fign_Ppp1r3a_6,Macosko,Nuclei
Macosko|Ex_Plekhg1_Fign_Ppp1r3a_3,2686,Ex_Plekhg1_Fign_Ppp1r3a_3,Macosko,Nuclei
Zeng|5051,2687,5051,Zeng,Cells
Macosko|Ex_Plekhg1_Fign_Ppp1r3a_4,2688,Ex_Plekhg1_Fign_Ppp1r3a_4,Macosko,Nuclei
Macosko|Ex_Plekhg1_Fign_Ppp1r3a_5,2689,Ex_Plekhg1_Fign_Ppp1r3a_5,Macosko,Nuclei
Macosko|Ex_Plekhg1_Pth2r_Dio2_1,2690,Ex_Plekhg1_Pth2r_Dio2_1,Macosko,Nuclei
Zeng|5070,2691,5070,Zeng,Cells
Zeng|5047,2692,5047,Zeng,Cells
Zeng|5072,2693,5072,Zeng,Cells
Macosko|Ex_Plekhg1_Fign_Tnnt1_1,2694,Ex_Plekhg1_Fign_Tnnt1_1,Macosko,Nuclei
Zeng|5071,2695,5071,Zeng,Cells
Zeng|5074,2696,5074,Zeng,Cells
Zeng|5073,2697,5073,Zeng,Cells
Zeng|5076,2698,5076,Zeng,Cells
Zeng|5066,2699,5066,Zeng,Cells
Zeng|5067,2700,5067,Zeng,Cells
Macosko|Ex_Plekhg1_Col27a1_Npsr1_3,2701,Ex_Plekhg1_Col27a1_Npsr1_3,Macosko,Nuclei
Macosko|Ex_Plekhg1_Col27a1_Npsr1_2,2702,Ex_Plekhg1_Col27a1_Npsr1_2,Macosko,Nuclei
Zeng|5023,2703,5023,Zeng,Cells
Macosko|Ex_Plekhg1_Col27a1_Npsr1_1,2704,Ex_Plekhg1_Col27a1_Npsr1_1,Macosko,Nuclei
Zeng|5022,2705,5022,Zeng,Cells
Zeng|5040,2706,5040,Zeng,Cells
Zeng|5019,2707,5019,Zeng,Cells
Zeng|5058,2708,5058,Zeng,Cells
Macosko|Ex_Plekhg1_Col27a1_Egflam_1,2709,Ex_Plekhg1_Col27a1_Egflam_1,Macosko,Nuclei
Zeng|5042,2710,5042,Zeng,Cells
Zeng|5041,2711,5041,Zeng,Cells
Zeng|5043,2712,5043,Zeng,Cells
Zeng|4155,2713,4155,Zeng,Cells
Zeng|4156,2714,4156,Zeng,Cells
Macosko|Inh_Tfap2a_Nxf7,2715,Inh_Tfap2a_Nxf7,Macosko,Nuclei
Zeng|4153,2716,4153,Zeng,Cells
Macosko|Inh_Nrk_Drd3,2717,Inh_Nrk_Drd3,Macosko,Nuclei
Macosko|Inh_Nrk_Tox2,2718,Inh_Nrk_Tox2,Macosko,Nuclei
Macosko|Inh_Nrk_Gpr176_1,2719,Inh_Nrk_Gpr176_1,Macosko,Nuclei
Macosko|Inh_Nrk_Gpr176_2,2720,Inh_Nrk_Gpr176_2,Macosko,Nuclei
Macosko|Inh_Nrk_Kcnmb1_2,2721,Inh_Nrk_Kcnmb1_2,Macosko,Nuclei
Macosko|Inh_Nrk_Kcnmb1_3,2722,Inh_Nrk_Kcnmb1_3,Macosko,Nuclei
Macosko|Inh_Nrk_Kctd16,2723,Inh_Nrk_Kctd16,Macosko,Nuclei
Macosko|Inh_Nrk_Kcnmb1_1,2724,Inh_Nrk_Kcnmb1_1,Macosko,Nuclei
Zeng|9390,2725,9390,Zeng,Cells
Zeng|9384,2726,9384,Zeng,Cells
Zeng|9391,2727,9391,Zeng,Cells
Zeng|9392,2728,9392,Zeng,Cells
Macosko|Inh_Tfap2a_Frem2,2729,Inh_Tfap2a_Frem2,Macosko,Nuclei
Macosko|Inh_Tfap2a_Scrg1_2,2730,Inh_Tfap2a_Scrg1_2,Macosko,Nuclei
Macosko|Inh_Tfap2a_Chrdl2_1,2731,Inh_Tfap2a_Chrdl2_1,Macosko,Nuclei
Macosko|Inh_Tfap2a_Chrdl2_2,2732,Inh_Tfap2a_Chrdl2_2,Macosko,Nuclei
Zeng|4146,2733,4146,Zeng,Cells
Zeng|4157,2734,4157,Zeng,Cells
Macosko|Inh_Tfap2a_Scrg1_1,2735,Inh_Tfap2a_Scrg1_1,Macosko,Nuclei
Zeng|4163,2736,4163,Zeng,Cells
Macosko|Inh_Tfap2a_Slc6a12,2737,Inh_Tfap2a_Slc6a12,Macosko,Nuclei
Zeng|4152,2738,4152,Zeng,Cells
Zeng|4158,2739,4158,Zeng,Cells
Macosko|Inh_Tfap2a_Pthlh_4,2740,Inh_Tfap2a_Pthlh_4,Macosko,Nuclei
Zeng|4144,2741,4144,Zeng,Cells
Zeng|4151,2742,4151,Zeng,Cells
Macosko|Inh_Tfap2a_Aldh1a3,2743,Inh_Tfap2a_Aldh1a3,Macosko,Nuclei
Zeng|4164,2744,4164,Zeng,Cells
Macosko|Inh_Tfap2a_Pthlh_2,2745,Inh_Tfap2a_Pthlh_2,Macosko,Nuclei
Zeng|4161,2746,4161,Zeng,Cells
Zeng|4162,2747,4162,Zeng,Cells
Macosko|Inh_Tfap2a_Pthlh_3,2748,Inh_Tfap2a_Pthlh_3,Macosko,Nuclei
Zeng|4166,2749,4166,Zeng,Cells
Zeng|4147,2750,4147,Zeng,Cells
Macosko|Inh_Tfap2a_Pthlh_1,2751,Inh_Tfap2a_Pthlh_1,Macosko,Nuclei
Zeng|4160,2752,4160,Zeng,Cells
Zeng|4165,2753,4165,Zeng,Cells
Zeng|4169,2754,4169,Zeng,Cells
Zeng|4171,2755,4171,Zeng,Cells
Zeng|4159,2756,4159,Zeng,Cells
Zeng|4148,2757,4148,Zeng,Cells
Zeng|4150,2758,4150,Zeng,Cells
Macosko|Inh_Tfap2a_Prkcd,2759,Inh_Tfap2a_Prkcd,Macosko,Nuclei
Zeng|4154,2760,4154,Zeng,Cells
Zeng|4168,2761,4168,Zeng,Cells
Macosko|Inh_Tfap2a_Sla,2762,Inh_Tfap2a_Sla,Macosko,Nuclei
Zeng|4167,2763,4167,Zeng,Cells
Macosko|Inh_Tfap2a_Cdh1,2764,Inh_Tfap2a_Cdh1,Macosko,Nuclei
Zeng|4170,2765,4170,Zeng,Cells
Zeng|4174,2766,4174,Zeng,Cells
Zeng|4327,2767,4327,Zeng,Cells
Macosko|Ex_Pou4f1_Htr5b_14,2768,Ex_Pou4f1_Htr5b_14,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_13,2769,Ex_Pou4f1_Htr5b_13,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_4,2770,Ex_Pou4f1_Htr5b_4,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_5,2771,Ex_Pou4f1_Htr5b_5,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_6,2772,Ex_Pou4f1_Htr5b_6,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_9,2773,Ex_Pou4f1_Htr5b_9,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_7,2774,Ex_Pou4f1_Htr5b_7,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_8,2775,Ex_Pou4f1_Htr5b_8,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_3,2776,Ex_Pou4f1_Htr5b_3,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_1,2777,Ex_Pou4f1_Htr5b_1,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_2,2778,Ex_Pou4f1_Htr5b_2,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_11,2779,Ex_Pou4f1_Htr5b_11,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_10,2780,Ex_Pou4f1_Htr5b_10,Macosko,Nuclei
Macosko|Ex_Pou4f1_Htr5b_12,2781,Ex_Pou4f1_Htr5b_12,Macosko,Nuclei
Zeng|3623,2782,3623,Zeng,Cells
Macosko|Inh_Gata3_Ppm1j,2783,Inh_Gata3_Ppm1j,Macosko,Nuclei
Macosko|Inh_Gata3_Frk_3,2784,Inh_Gata3_Frk_3,Macosko,Nuclei
Macosko|Inh_Gata3_Tnni3_3,2785,Inh_Gata3_Tnni3_3,Macosko,Nuclei
Macosko|Ex_Lhx9_Slitrk6,2786,Ex_Lhx9_Slitrk6,Macosko,Nuclei
Macosko|Ex_Lmx1a_Olfm4_1,2787,Ex_Lmx1a_Olfm4_1,Macosko,Nuclei
Macosko|Ex_Lhx9_Hsd17b14_3,2788,Ex_Lhx9_Hsd17b14_3,Macosko,Nuclei
Macosko|Ex_Lmx1a_Olfm4_2,2789,Ex_Lmx1a_Olfm4_2,Macosko,Nuclei
Macosko|Ex_Irx1_Padi1_6,2790,Ex_Irx1_Padi1_6,Macosko,Nuclei
Macosko|Ex_Hoxc4_Hpse,2791,Ex_Hoxc4_Hpse,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_11,2792,Ex_Hoxb3_Ldlrap1_11,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_10,2793,Ex_Hoxb3_Ldlrap1_10,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_9,2794,Ex_Hoxb3_Ldlrap1_9,Macosko,Nuclei
Zeng|4218,2795,4218,Zeng,Cells
Macosko|Ex_Hoxb3_Ldlrap1_12,2796,Ex_Hoxb3_Ldlrap1_12,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_13,2797,Ex_Hoxb3_Ldlrap1_13,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_14,2798,Ex_Hoxb3_Ldlrap1_14,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_5,2799,Ex_Hoxb3_Ldlrap1_5,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_4,2800,Ex_Hoxb3_Ldlrap1_4,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_6,2801,Ex_Hoxb3_Ldlrap1_6,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_2,2802,Ex_Hoxb3_Ldlrap1_2,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_1,2803,Ex_Hoxb3_Ldlrap1_1,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_3,2804,Ex_Hoxb3_Ldlrap1_3,Macosko,Nuclei
Macosko|Ex_Hoxc4_Slc22a3,2805,Ex_Hoxc4_Slc22a3,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_15,2806,Ex_Hoxb3_Ldlrap1_15,Macosko,Nuclei
Zeng|4216,2807,4216,Zeng,Cells
Zeng|4217,2808,4217,Zeng,Cells
Macosko|Ex_Irx1_Padi1_2,2809,Ex_Irx1_Padi1_2,Macosko,Nuclei
Macosko|Ex_Irx1_Padi1_5,2810,Ex_Irx1_Padi1_5,Macosko,Nuclei
Macosko|Ex_Irx1_Padi1_3,2811,Ex_Irx1_Padi1_3,Macosko,Nuclei
Macosko|Ex_Irx1_Padi1_4,2812,Ex_Irx1_Padi1_4,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_8,2813,Ex_Hoxb3_Ldlrap1_8,Macosko,Nuclei
Macosko|Ex_Irx1_Nog,2814,Ex_Irx1_Nog,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_18,2815,Ex_Hoxb3_Ldlrap1_18,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_7,2816,Ex_Hoxb3_Ldlrap1_7,Macosko,Nuclei
Macosko|Ex_Fbxl7_Tmem72_3,2817,Ex_Fbxl7_Tmem72_3,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_16,2818,Ex_Hoxb3_Ldlrap1_16,Macosko,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_17,2819,Ex_Hoxb3_Ldlrap1_17,Macosko,Nuclei
Macosko|Ex_Sox5_Crym_2,2820,Ex_Sox5_Crym_2,Macosko,Nuclei
Macosko|Ex_Sox5_Ptpn14,2821,Ex_Sox5_Ptpn14,Macosko,Nuclei
Macosko|Chol_Pitx2_Antxrl,2822,Chol_Pitx2_Antxrl,Macosko,Nuclei
Macosko|Inh_Onecut3_Tbpl2,2823,Inh_Onecut3_Tbpl2,Macosko,Nuclei
Macosko|Ex_Vsx2_Prdm6_2,2824,Ex_Vsx2_Prdm6_2,Macosko,Nuclei
Macosko|Chol_Isl2_Gata6_2,2825,Chol_Isl2_Gata6_2,Macosko,Nuclei
Zeng|8958,2826,8958,Zeng,Cells
Macosko|Chol_Lhx4_Lrrc52,2827,Chol_Lhx4_Lrrc52,Macosko,Nuclei
Macosko|Chol_Tbx20_A4galt_2,2828,Chol_Tbx20_A4galt_2,Macosko,Nuclei
Zeng|8955,2829,8955,Zeng,Cells
Zeng|8956,2830,8956,Zeng,Cells
Macosko|Chol_Tbx20_A4galt_1,2831,Chol_Tbx20_A4galt_1,Macosko,Nuclei
Macosko|Chol_Tbx20_Casp12,2832,Chol_Tbx20_Casp12,Macosko,Nuclei
Macosko|Chol_Tbx20_Apol6,2833,Chol_Tbx20_Apol6,Macosko,Nuclei
Macosko|Chol_Tbx20_Car3,2834,Chol_Tbx20_Car3,Macosko,Nuclei
Macosko|Chol_Tbx20_Plau,2835,Chol_Tbx20_Plau,Macosko,Nuclei
Macosko|Chol_Isl2_Gata6_3,2836,Chol_Isl2_Gata6_3,Macosko,Nuclei
Macosko|Chol_Isl2_Cpb1,2837,Chol_Isl2_Cpb1,Macosko,Nuclei
Macosko|Chol_Isl2_1700017N19Rik_1,2838,Chol_Isl2_1700017N19Rik_1,Macosko,Nuclei
Macosko|Chol_Isl2_Il22ra1_3,2839,Chol_Isl2_Il22ra1_3,Macosko,Nuclei
Macosko|Chol_Isl2_Gata6_1,2840,Chol_Isl2_Gata6_1,Macosko,Nuclei
Macosko|Chol_Tbx20_Edn3,2841,Chol_Tbx20_Edn3,Macosko,Nuclei
Macosko|Chol_Tbx20_Gm7694_2,2842,Chol_Tbx20_Gm7694_2,Macosko,Nuclei
Macosko|Chol_Tbx20_Ucn,2843,Chol_Tbx20_Ucn,Macosko,Nuclei
Macosko|Chol_Isl2_Gata6_4,2844,Chol_Isl2_Gata6_4,Macosko,Nuclei
Macosko|Chol_Isl2_Il22ra1_1,2845,Chol_Isl2_Il22ra1_1,Macosko,Nuclei
Macosko|Chol_Isl2_Il22ra1_2,2846,Chol_Isl2_Il22ra1_2,Macosko,Nuclei
Zeng|8954,2847,8954,Zeng,Cells
Zeng|8957,2848,8957,Zeng,Cells
Macosko|Chol_Isl2_1700017N19Rik_2,2849,Chol_Isl2_1700017N19Rik_2,Macosko,Nuclei
Macosko|Chol_Isl2_Mnx1_2,2850,Chol_Isl2_Mnx1_2,Macosko,Nuclei
Macosko|Chol_Isl2_Mnx1_1,2851,Chol_Isl2_Mnx1_1,Macosko,Nuclei
Macosko|Chol_Tbx20_Gm7694_1,2852,Chol_Tbx20_Gm7694_1,Macosko,Nuclei
Macosko|Inh_Gata3_Padi1,2853,Inh_Gata3_Padi1,Macosko,Nuclei
Zeng|4589,2854,4589,Zeng,Cells
Macosko|Ex_Tfap2d_Enpep,2855,Ex_Tfap2d_Enpep,Macosko,Nuclei
Macosko|Ex_Tfap2d_Ccdc121,2856,Ex_Tfap2d_Ccdc121,Macosko,Nuclei
Macosko|Ex_Tfap2d_Npr1_2,2857,Ex_Tfap2d_Npr1_2,Macosko,Nuclei
Macosko|Ex_Tfap2d_Kcnk15,2858,Ex_Tfap2d_Kcnk15,Macosko,Nuclei
Macosko|Ex_Tfap2d_Hspg2,2859,Ex_Tfap2d_Hspg2,Macosko,Nuclei
Zeng|4590,2860,4590,Zeng,Cells
Zeng|4592,2861,4592,Zeng,Cells
Zeng|4594,2862,4594,Zeng,Cells
Macosko|Ex_Lhx9_Mcoln2,2863,Ex_Lhx9_Mcoln2,Macosko,Nuclei
Macosko|Ex_Lhx9_Tyrp1_3,2864,Ex_Lhx9_Tyrp1_3,Macosko,Nuclei
Macosko|Ex_Lhx9_Tslp,2865,Ex_Lhx9_Tslp,Macosko,Nuclei
Macosko|Ex_Fbxo40_Kcnk5_2,2866,Ex_Fbxo40_Kcnk5_2,Macosko,Nuclei
Macosko|Ex_Lhx9_Tyrp1_1,2867,Ex_Lhx9_Tyrp1_1,Macosko,Nuclei
Macosko|Ex_Lhx9_Tyrp1_4,2868,Ex_Lhx9_Tyrp1_4,Macosko,Nuclei
Macosko|Ex_Fbxo40_Kcnk5_1,2869,Ex_Fbxo40_Kcnk5_1,Macosko,Nuclei
Macosko|Ex_Lhx9_Ripk4,2870,Ex_Lhx9_Ripk4,Macosko,Nuclei
Macosko|Ex_Tlx1_Aoc1,2871,Ex_Tlx1_Aoc1,Macosko,Nuclei
Macosko|Ex_Tlx1_Tmem215_1,2872,Ex_Tlx1_Tmem215_1,Macosko,Nuclei
Zeng|4182,2873,4182,Zeng,Cells
Macosko|Ex_Lmx1b_Vmn1r196,2874,Ex_Lmx1b_Vmn1r196,Macosko,Nuclei
Zeng|4183,2875,4183,Zeng,Cells
Zeng|4185,2876,4185,Zeng,Cells
Zeng|4184,2877,4184,Zeng,Cells
Zeng|4186,2878,4186,Zeng,Cells
Macosko|Ex_Lhx2_Tlx1_2,2879,Ex_Lhx2_Tlx1_2,Macosko,Nuclei
Macosko|Inh_Pax2_Erg,2880,Inh_Pax2_Erg,Macosko,Nuclei
Macosko|Ex_Ebf2_Fzd9_2,2881,Ex_Ebf2_Fzd9_2,Macosko,Nuclei
Zeng|4187,2882,4187,Zeng,Cells
Macosko|Ex_Lhx2_Thbs2,2883,Ex_Lhx2_Thbs2,Macosko,Nuclei
Zeng|4178,2884,4178,Zeng,Cells
Macosko|Ex_Lhx2_Tlx1_5,2885,Ex_Lhx2_Tlx1_5,Macosko,Nuclei
Macosko|Ex_Lhx2_Tlx1_1,2886,Ex_Lhx2_Tlx1_1,Macosko,Nuclei
Macosko|Ex_Lhx2_Tlx1_3,2887,Ex_Lhx2_Tlx1_3,Macosko,Nuclei
Macosko|Inh_Pax7_Hpse_1,2888,Inh_Pax7_Hpse_1,Macosko,Nuclei
Macosko|Inh_Pax7_Hpse_2,2889,Inh_Pax7_Hpse_2,Macosko,Nuclei
Macosko|Inh_Pax7_Hpse_3,2890,Inh_Pax7_Hpse_3,Macosko,Nuclei
Macosko|Ex_Lhx9_A1bg_2,2891,Ex_Lhx9_A1bg_2,Macosko,Nuclei
Macosko|Ex_Lhx9_A1bg_1,2892,Ex_Lhx9_A1bg_1,Macosko,Nuclei
Zeng|8178,2893,8178,Zeng,Cells
Macosko|Inh_Gata3_Wnt16_1,2894,Inh_Gata3_Wnt16_1,Macosko,Nuclei
Macosko|Inh_Gata3_Cd200r1_4,2895,Inh_Gata3_Cd200r1_4,Macosko,Nuclei
Macosko|Inh_Gata3_Il23r,2896,Inh_Gata3_Il23r,Macosko,Nuclei
Macosko|Inh_Gata3_Cd200r1_3,2897,Inh_Gata3_Cd200r1_3,Macosko,Nuclei
Macosko|Inh_Gata3_Cd200r1_1,2898,Inh_Gata3_Cd200r1_1,Macosko,Nuclei
Macosko|Inh_Gata3_Cd200r1_2,2899,Inh_Gata3_Cd200r1_2,Macosko,Nuclei
Macosko|Inh_Gata3_Scara5,2900,Inh_Gata3_Scara5,Macosko,Nuclei
Macosko|Inh_Gata3_Col16a1_1,2901,Inh_Gata3_Col16a1_1,Macosko,Nuclei
Macosko|Inh_Gata3_Col16a1_2,2902,Inh_Gata3_Col16a1_2,Macosko,Nuclei
Macosko|Inh_Gata3_C1qtnf7_Olfr48,2903,Inh_Gata3_C1qtnf7_Olfr48,Macosko,Nuclei
Macosko|Inh_Gata3_Tcim,2904,Inh_Gata3_Tcim,Macosko,Nuclei
Macosko|Inh_Gata3_Tnni3_4,2905,Inh_Gata3_Tnni3_4,Macosko,Nuclei
Macosko|Ex_Ebf2_Tnfaip8_1,2906,Ex_Ebf2_Tnfaip8_1,Macosko,Nuclei
Macosko|Ex_Ebf2_Tnfaip8_2,2907,Ex_Ebf2_Tnfaip8_2,Macosko,Nuclei
Macosko|Ex_Ebf2_Tnfaip8_3,2908,Ex_Ebf2_Tnfaip8_3,Macosko,Nuclei
Macosko|Ex_Ebf2_Tnfaip8_4,2909,Ex_Ebf2_Tnfaip8_4,Macosko,Nuclei
Macosko|Ex_Ebf2_Tnfaip8_5,2910,Ex_Ebf2_Tnfaip8_5,Macosko,Nuclei
Macosko|Ex_Lhx9_Frk_2,2911,Ex_Lhx9_Frk_2,Macosko,Nuclei
Macosko|Ex_Lhx9_Ppp1r1c,2912,Ex_Lhx9_Ppp1r1c,Macosko,Nuclei
Macosko|Ex_Lhx9_Igfbp2_2,2913,Ex_Lhx9_Igfbp2_2,Macosko,Nuclei
Macosko|Ex_Lhx9_Frk_3,2914,Ex_Lhx9_Frk_3,Macosko,Nuclei
Macosko|Ex_Lhx9_Frk_1,2915,Ex_Lhx9_Frk_1,Macosko,Nuclei
Macosko|Ex_Lhx9_Erg,2916,Ex_Lhx9_Erg,Macosko,Nuclei
Macosko|Ex_Lhx9_Igfbp2_1,2917,Ex_Lhx9_Igfbp2_1,Macosko,Nuclei
Macosko|Ex_Lhx9_Wdr72,2918,Ex_Lhx9_Wdr72,Macosko,Nuclei
Zeng|8215,2919,8215,Zeng,Cells
Zeng|9281,2920,9281,Zeng,Cells
Zeng|9283,2921,9283,Zeng,Cells
Zeng|8201,2922,8201,Zeng,Cells
Zeng|9280,2923,9280,Zeng,Cells
Zeng|8799,2924,8799,Zeng,Cells
Zeng|8801,2925,8801,Zeng,Cells
Zeng|8803,2926,8803,Zeng,Cells
Zeng|8798,2927,8798,Zeng,Cells
Zeng|8795,2928,8795,Zeng,Cells
Zeng|8796,2929,8796,Zeng,Cells
Macosko|Inh_Nkx6-1_Cox8b,2930,Inh_Nkx6-1_Cox8b,Macosko,Nuclei
Zeng|3740,2931,3740,Zeng,Cells
Macosko|Inh_Gata3_Tnni3_1,2932,Inh_Gata3_Tnni3_1,Macosko,Nuclei
Macosko|Inh_Ebf2_Cox8b_1,2933,Inh_Ebf2_Cox8b_1,Macosko,Nuclei
Macosko|Inh_Ebf2_Cox8b_2,2934,Inh_Ebf2_Cox8b_2,Macosko,Nuclei
Macosko|Ex_Ebf2_Cox8b_2,2935,Ex_Ebf2_Cox8b_2,Macosko,Nuclei
Macosko|Ex_Lhx2_Llgl2,2936,Ex_Lhx2_Llgl2,Macosko,Nuclei
Macosko|Ex_Lamc3_Fzd9_1,2937,Ex_Lamc3_Fzd9_1,Macosko,Nuclei
Macosko|Ex_Ebf2_Cox8b_1,2938,Ex_Ebf2_Cox8b_1,Macosko,Nuclei
Macosko|Ex_Ebf2_Fzd9_3,2939,Ex_Ebf2_Fzd9_3,Macosko,Nuclei
Macosko|Ex_Ebf2_Fzd9_1,2940,Ex_Ebf2_Fzd9_1,Macosko,Nuclei
Macosko|Ex_Ebf2_Krt17_1,2941,Ex_Ebf2_Krt17_1,Macosko,Nuclei
Zeng|8176,2942,8176,Zeng,Cells
Macosko|Ex_Lamc3_Fzd9_2,2943,Ex_Lamc3_Fzd9_2,Macosko,Nuclei
Zeng|8161,2944,8161,Zeng,Cells
Zeng|8163,2945,8163,Zeng,Cells
Zeng|8164,2946,8164,Zeng,Cells
Zeng|8787,2947,8787,Zeng,Cells
Zeng|8166,2948,8166,Zeng,Cells
Zeng|8173,2949,8173,Zeng,Cells
Zeng|8172,2950,8172,Zeng,Cells
Zeng|8175,2951,8175,Zeng,Cells
Macosko|Inh_Pax2_Gm21188,2952,Inh_Pax2_Gm21188,Macosko,Nuclei
Macosko|Inh_Sox6_Cdkn1c,2953,Inh_Sox6_Cdkn1c,Macosko,Nuclei
Macosko|Inh_Pax2_Ceacam10,2954,Inh_Pax2_Ceacam10,Macosko,Nuclei
Macosko|Inh_Pax2_Mmp2,2955,Inh_Pax2_Mmp2,Macosko,Nuclei
Macosko|Inh_Gata3_Tnni3_2,2956,Inh_Gata3_Tnni3_2,Macosko,Nuclei
Macosko|Inh_Arhgap31_Cryba2,2957,Inh_Arhgap31_Cryba2,Macosko,Nuclei
Macosko|Inh_Gata3_Cryba2_2,2958,Inh_Gata3_Cryba2_2,Macosko,Nuclei
Macosko|Inh_Gata3_Crybb1,2959,Inh_Gata3_Crybb1,Macosko,Nuclei
Zeng|8789,2960,8789,Zeng,Cells
Macosko|Inh_Gata3_Cryba2_4,2961,Inh_Gata3_Cryba2_4,Macosko,Nuclei
Macosko|Inh_Gata3_Cryba2_3,2962,Inh_Gata3_Cryba2_3,Macosko,Nuclei
Macosko|Inh_Gata3_Cryba2_1,2963,Inh_Gata3_Cryba2_1,Macosko,Nuclei
Zeng|8797,2964,8797,Zeng,Cells
Macosko|Inh_Gata3_Frk_1,2965,Inh_Gata3_Frk_1,Macosko,Nuclei
Macosko|Inh_Gata3_Frk_2,2966,Inh_Gata3_Frk_2,Macosko,Nuclei
Macosko|Inh_Gata3_Dhrs3_Sox14_3,2967,Inh_Gata3_Dhrs3_Sox14_3,Macosko,Nuclei
Macosko|Inh_Gata3_Dhrs3_Sox14_1,2968,Inh_Gata3_Dhrs3_Sox14_1,Macosko,Nuclei
Macosko|Inh_Gata3_Dhrs3_Sox14_4,2969,Inh_Gata3_Dhrs3_Sox14_4,Macosko,Nuclei
Macosko|Inh_Gata3_Dhrs3_Sox14_5,2970,Inh_Gata3_Dhrs3_Sox14_5,Macosko,Nuclei
Macosko|Ex_Hoxc6_Epsti1_3,2971,Ex_Hoxc6_Epsti1_3,Macosko,Nuclei
Macosko|Ex_Lhx2_Hgf_4,2972,Ex_Lhx2_Hgf_4,Macosko,Nuclei
Macosko|Ex_Lhx2_Col5a2_2,2973,Ex_Lhx2_Col5a2_2,Macosko,Nuclei
Zeng|3826,2974,3826,Zeng,Cells
Macosko|Ex_Hoxc6_Met_2,2975,Ex_Hoxc6_Met_2,Macosko,Nuclei
Macosko|Ex_Lhx2_Mdfic2,2976,Ex_Lhx2_Mdfic2,Macosko,Nuclei
Zeng|3832,2977,3832,Zeng,Cells
Macosko|Ex_Hoxc6_Fam114a1,2978,Ex_Hoxc6_Fam114a1,Macosko,Nuclei
Macosko|Ex_Hoxc6_Prokr2,2979,Ex_Hoxc6_Prokr2,Macosko,Nuclei
Macosko|Ex_Hoxc6_Epsti1_1,2980,Ex_Hoxc6_Epsti1_1,Macosko,Nuclei
Macosko|Ex_Hoxc6_Epsti1_2,2981,Ex_Hoxc6_Epsti1_2,Macosko,Nuclei
Macosko|Ex_Hoxc6_Ppef1,2982,Ex_Hoxc6_Ppef1,Macosko,Nuclei
Macosko|Ex_Hoxc6_Grp,2983,Ex_Hoxc6_Grp,Macosko,Nuclei
Macosko|Ex_Hoxc6_Met_1,2984,Ex_Hoxc6_Met_1,Macosko,Nuclei
Macosko|Ex_Hoxc6_Dpp4,2985,Ex_Hoxc6_Dpp4,Macosko,Nuclei
Zeng|3810,2986,3810,Zeng,Cells
Macosko|Ex_Lhx2_Hgf_1,2987,Ex_Lhx2_Hgf_1,Macosko,Nuclei
Zeng|3812,2988,3812,Zeng,Cells
Zeng|3816,2989,3816,Zeng,Cells
Macosko|Ex_Lhx2_Hgf_2,2990,Ex_Lhx2_Hgf_2,Macosko,Nuclei
Macosko|Ex_Lhx2_Hgf_3,2991,Ex_Lhx2_Hgf_3,Macosko,Nuclei
Macosko|Ex_Foxb1_Nat8f6_1,2992,Ex_Foxb1_Nat8f6_1,Macosko,Nuclei
Zeng|4176,2993,4176,Zeng,Cells
