cluster	class	subclass	level1_anno	level2_anno	dataset
Zeng|14883	Astro-Epen	Hypendymal NN	Non-neuron	Other	Zeng
Zeng|14984	Astro-Epen	CHOR NN	Non-neuron	Other	Zeng
Zeng|14985	Astro-Epen	CHOR NN	Non-neuron	Other	Zeng
Zeng|5205	OPC-Oligo	OPC NN	Non-neuron	OPC	Zeng
Zeng|5206	OPC-Oligo	OPC NN	Non-neuron	OPC	Zeng
Zeng|5208	OPC-Oligo	OPC NN	Non-neuron	OPC	Zeng
Zeng|5203	OPC-Oligo	OPC NN	Non-neuron	OPC	Zeng
Zeng|5207	OPC-Oligo	OPC NN	Non-neuron	OPC	Zeng
Zeng|5204	OPC-Oligo	OPC NN	Non-neuron	OPC	Zeng
Zeng|5211	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5212	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5213	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5214	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5215	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5216	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5217	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5218	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5220	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5222	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5234	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5236	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5230	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5231	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5232	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5233	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5237	OPC-Oligo	Oligo NN	Non-neuron	Oligo	Zeng
Zeng|5239	OEC	OEC NN	Non-neuron	Other	Zeng
Zeng|5240	OEC	OEC NN	Non-neuron	Other	Zeng
Zeng|5241	OEC	OEC NN	Non-neuron	Other	Zeng
Zeng|5242	OEC	OEC NN	Non-neuron	Other	Zeng
Zeng|5256	Vascular	ABC NN	Non-neuron	Vascular	Zeng
Zeng|5257	Vascular	ABC NN	Non-neuron	Vascular	Zeng
Zeng|5258	Vascular	ABC NN	Non-neuron	Vascular	Zeng
Zeng|5259	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5260	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5263	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5266	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5262	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5261	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5264	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5265	Vascular	VLMC NN	Non-neuron	Vascular	Zeng
Zeng|5243	Vascular	Peri NN	Non-neuron	Vascular	Zeng
Zeng|5248	Vascular	Peri NN	Non-neuron	Vascular	Zeng
Zeng|5244	Vascular	SMC NN	Non-neuron	Vascular	Zeng
Zeng|5249	Vascular	SMC NN	Non-neuron	Vascular	Zeng
Zeng|5250	Vascular	SMC NN	Non-neuron	Vascular	Zeng
Zeng|5252	Vascular	Endo NN	Non-neuron	Vascular	Zeng
Zeng|5254	Vascular	Endo NN	Non-neuron	Vascular	Zeng
Zeng|5255	Vascular	Endo NN	Non-neuron	Vascular	Zeng
Zeng|5283	Immune	Microglia NN	Non-neuron	Immune	Zeng
Zeng|5267	Immune	BAM NN	Non-neuron	Immune	Zeng
Zeng|5268	Immune	BAM NN	Non-neuron	Immune	Zeng
Zeng|5276	Immune	Monocytes NN	Non-neuron	Immune	Zeng
Zeng|5277	Immune	DC NN	Non-neuron	Immune	Zeng
Zeng|5278	Immune	DC NN	Non-neuron	Immune	Zeng
Zeng|5279	Immune	DC NN	Non-neuron	Immune	Zeng
Zeng|5275	Immune	Lymphoid NN	Non-neuron	Immune	Zeng
Zeng|5272	Immune	Lymphoid NN	Non-neuron	Immune	Zeng
Zeng|5274	Immune	Lymphoid NN	Non-neuron	Immune	Zeng
Zeng|5273	Immune	Lymphoid NN	Non-neuron	Immune	Zeng
Zeng|14868	LQ	LQ	NA	NA	Zeng
Zeng|14935	LQ	LQ	NA	NA	Zeng
Zeng|14854	LQ	LQ	NA	NA	Zeng
Zeng|14950	LQ	LQ	NA	NA	Zeng
Zeng|34381	LQ	LQ	NA	NA	Zeng
Zeng|34382	LQ	LQ	NA	NA	Zeng
Macosko|Inh_Nrk_Kcnmb1_2	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Nrk_Kctd16	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Nrk_Gpr176_1	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Nrk_Kcnmb1_1	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Nrk_Kcnmb1_3	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Nrk_Gpr176_2	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Nrk_Tox2	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Nrk_Drd3	neuron	Cerebellar purkinje neurons	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Mc3r_2	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Pthlh	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Crhbp_1	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Crhbp_2	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Mc3r_1	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Crhbp_3	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Npy_3	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Npy_2	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Npy_4	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Kcnmb1_1	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Kcnmb1_3	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Kcnmb1_2	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Sst_Crhbp	neuron	Striatal, amygdalar, and pallidal MGE neurons, including TH and PV striatal interneurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Gpr179	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Scara5	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Myo1h_1	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Myo1h_2	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_10	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_6	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_1	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Cyp19a1	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Npy_1	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_8	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_9	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_7	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_5	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_3	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_2	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_4	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_15	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_16	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_14	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_11	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_12	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr2_13	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Nr2e1_2	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Nr2e1_1	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Arhgap28_3	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Itgad	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Esr1_Chodl	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Arhgap28_1	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Arhgap28_2	neuron	Pallidal, hypothalamic and amygdalar MGE neurons, primarily BNST	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Spag17	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Tent5a_Arhgap28	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sst_Chodl_1	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sst_Chodl_2	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sfrp1_6	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sfrp1_2	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sfrp1_5	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sfrp1_4	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sfrp1_1	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_Sfrp1_3	neuron	Long-range projecting interneurons of cortex, striatum, and pallidum	Neuron	InN	Macosko
Macosko|Inh_Lhx6_A730046J19Rik_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Ankfn1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Gm8113_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Gm8113_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_Gm8113_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_Gm8113_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Moxd1_3	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Moxd1_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Gm8113_Pthlh	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_Gm8113_3	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Lama4	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Moxd1_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Cyp26a1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Moxd1_4	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Fads2b	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_9	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_1	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_7	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_8	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_6	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_10	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_11	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_3	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_2	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_4	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Vmn1r207	neuron	Pallidal and septal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Gpr174_1	neuron	Globus pallidus MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Gpr174_2	neuron	Globus pallidus MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Vip	neuron	Globus pallidus MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_8	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_5	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_7	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_6	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Htr1a_5	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_3	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_4	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Olfr920	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_9	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Gbx1_Atp8b1_10	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Sctr_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Sctr_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Iqca_5	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Iqca_4	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Iqca_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Iqca_3	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Cav1_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Th_Crh	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Iqca_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Tnfsf8	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Vmn1r209_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Cav1_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Vmn1r209_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_Antxr2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_Serpinb2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_P2ry10b	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_Sst_2	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Nkx2-1_Sst_1	neuron	Hypothalamic and pallidal MGE neurons	Neuron	MGE InN	Macosko
Macosko|Chol_Ecel1_S100a11	neuron	Pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_Nid1	neuron	Pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|CholInh_Ecel1_Nid1	neuron	Pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_1700025C18Rik_1	neuron	Pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_1700025C18Rik_2	neuron	Pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_Crabp2_2	neuron	Striatal and pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_Crabp2_1	neuron	Striatal and pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_Sall4	neuron	Striatal and pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_Insrr	neuron	Striatal and pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_Gpr174	neuron	Striatal and pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Chol_Ecel1_Gm7271	neuron	Striatal and pallidal cholinergic neurons	Neuron	Cholinergic	Macosko
Macosko|Inh_Lhx6_Serpinb1b_1	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Nmu_4	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Nmu_3	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Nmu_2	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Serpinb1b_2	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Serpinb1b_3	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx8_Efhb_1	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx8_Efhb_2	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Ntrk1	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_C1ql1	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Nmu_1	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Ccdc172_2	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Inh_Lhx6_Ccdc172_1	neuron	Anterior hypothalamic MGE neurons	Neuron	MGE InN	Macosko
Macosko|Ex_Lhx5_Bmp3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Brs3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Atp10b	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Npsr1_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Npsr1_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Egflam	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Slc38a11_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Slc5a7_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Ucn3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Slc5a7_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Galr1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Pon2_3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Pon2_4	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Chodl	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Lhx2_Il31ra_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Lhx2_Il31ra_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Kdr_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Kdr_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Il31ra_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Pon2_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Daam2_Cnga3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Kdr_3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Calr4	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Kdr_4	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Pon2_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Frem1_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Hpgd_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Cnga3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Kcnmb1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Emx2_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Hpgd_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Emx2_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Frem1_3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Frem1_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Dmrta2_Rxfp2_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Samd3_3	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Prokr2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Dmrta2_Rxfp2_2	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Samd3_Tnfaip8_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
Macosko|Ex_Skor1_Samd3_1	neuron	Hypothalamic and pallidal neurons	Neuron	ExN	Macosko
